order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0009_ord_00001,2026-03-01,ad61b4d48967,annual subscription,INR,346.51,20,referral,pending,card
cli_0009_ord_00002,2026-03-15,91d4238d13a3,premium bundle,INR,987.2,10,referral,paid,wallet
cli_0009_ord_00003,2026-04-14,f0296fc171b3,premium bundle,INR,1844.82,25,organic,paid,wallet
cli_0009_ord_00004,2025-12-16,30a58d45abe3,annual subscription,INR,407.89,25,meta_ads,refunded,bank_transfer
cli_0009_ord_00005,2025-11-25,42af44739790,annual subscription,INR,1007.21,0,organic,paid,wallet
cli_0009_ord_00006,2025-11-05,7dcb9e55dc0b,annual subscription,INR,2404.27,15,organic,paid,paypal
cli_0009_ord_00007,2026-01-15,b1a41b5d77ee,starter plan,INR,851.9,10,tiktok_ads,paid,bank_transfer
cli_0009_ord_00008,2025-12-12,b2404841f607,service retainer,INR,1313.97,10,tiktok_ads,paid,upi
cli_0009_ord_00009,2025-12-25,00c617f130d5,starter plan,INR,1543.61,0,organic,paid,paypal
cli_0009_ord_00010,2026-01-11,04a6defbfa60,membership,INR,1375.59,10,tiktok_ads,paid,paypal
cli_0009_ord_00011,2026-03-02,d2378721613e,membership,INR,1130.44,0,tiktok_ads,paid,upi
cli_0009_ord_00012,2026-03-03,6eeb8203f61a,annual subscription,INR,2078.69,25,organic,pending,upi
cli_0009_ord_00013,2026-04-17,8504373ec99b,starter plan,INR,1333.36,15,organic,paid,wallet
cli_0009_ord_00014,2026-04-12,6ea1e7073ad7,premium bundle,INR,2465.77,25,organic,pending,paypal
cli_0009_ord_00015,2025-12-23,19cf5bc30c65,membership,INR,223.52,25,tiktok_ads,paid,wallet
cli_0009_ord_00016,2026-01-20,31925f0da264,membership,INR,2030.53,25,organic,paid,bank_transfer
cli_0009_ord_00017,2026-01-15,307c23333ad9,premium bundle,INR,2204.81,5,referral,pending,wallet
cli_0009_ord_00018,2026-01-13,fbb0c523a6ee,pro plan,INR,2014.53,15,meta_ads,paid,card
cli_0009_ord_00019,2026-01-31,83f0511d6480,annual subscription,INR,2411.63,10,referral,pending,paypal
cli_0009_ord_00020,2026-01-17,99e230ee556e,pro plan,INR,1684.54,10,tiktok_ads,refunded,bank_transfer
cli_0009_ord_00021,2026-04-21,786e26544e24,audit package,INR,1020.18,15,tiktok_ads,refunded,paypal
cli_0009_ord_00022,2026-01-17,77bd5bc6cf8f,membership,INR,629.59,25,meta_ads,paid,wallet
cli_0009_ord_00023,2026-01-20,31203a3738fb,starter plan,INR,2112.12,0,tiktok_ads,paid,upi
cli_0009_ord_00024,2026-01-02,3b9e9f135ecb,membership,INR,965.08,25,meta_ads,paid,bank_transfer
cli_0009_ord_00025,2026-04-23,5d176beef7af,annual subscription,INR,512.34,20,referral,paid,wallet
