order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0005_ord_00001,2026-04-18,98f0289cadc4,service retainer,GBP,2325.66,25,linkedin_ads,paid,paypal
cli_0005_ord_00002,2026-04-04,a0d227430892,premium bundle,GBP,1146.63,0,linkedin_ads,paid,wallet
cli_0005_ord_00003,2026-03-29,85c33a01a15c,membership,GBP,487.65,20,tiktok_ads,refunded,card
cli_0005_ord_00004,2026-01-06,43e2e8a0b3cd,audit package,GBP,1254.05,25,linkedin_ads,paid,upi
cli_0005_ord_00005,2026-02-17,ee071a7e8b14,pro plan,GBP,2390.0,10,tiktok_ads,paid,bank_transfer
cli_0005_ord_00006,2025-11-16,b85290fe1898,premium bundle,GBP,361.32,0,linkedin_ads,paid,card
cli_0005_ord_00007,2026-01-31,50da875d0b33,service retainer,GBP,2154.96,25,linkedin_ads,paid,paypal
cli_0005_ord_00008,2026-01-05,aa9c28fa1979,starter plan,GBP,2122.43,20,tiktok_ads,paid,wallet
cli_0005_ord_00009,2026-01-15,6581a0b99b3a,premium bundle,GBP,2229.21,15,tiktok_ads,paid,wallet
cli_0005_ord_00010,2026-02-26,0d156cd406e4,service retainer,GBP,1979.52,15,linkedin_ads,refunded,upi
cli_0005_ord_00011,2026-04-11,6ada623d8e1f,annual subscription,GBP,612.21,15,linkedin_ads,paid,wallet
cli_0005_ord_00012,2026-03-08,81c300b7d2bb,membership,GBP,2426.52,10,linkedin_ads,refunded,upi
cli_0005_ord_00013,2026-01-02,65c99e88b035,membership,GBP,582.28,5,tiktok_ads,paid,bank_transfer
cli_0005_ord_00014,2026-01-29,b10a35cff040,premium bundle,GBP,539.97,5,referral,refunded,card
cli_0005_ord_00015,2025-12-03,5c56dd7a36a7,pro plan,GBP,81.7,20,referral,paid,bank_transfer
cli_0005_ord_00016,2025-11-06,c5788446cb49,service retainer,GBP,2417.04,5,referral,paid,paypal
cli_0005_ord_00017,2026-02-02,52b91875d790,membership,GBP,1621.89,20,tiktok_ads,paid,wallet
cli_0005_ord_00018,2026-04-20,8265ba75d5af,starter plan,GBP,277.77,25,linkedin_ads,paid,wallet
cli_0005_ord_00019,2026-03-11,9bd14a10a389,premium bundle,GBP,2169.97,5,referral,paid,card
cli_0005_ord_00020,2026-04-15,046b62df5b6e,service retainer,GBP,596.87,5,tiktok_ads,paid,wallet
