date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-02-24,referral,Pulse Commerce Prospecting,B,125.68,293560,3135,72,0.0107,0.04,1.75,active
2026-02-24,meta_ads,Pulse Commerce Prospecting,D,156.42,382122,17064,703,0.0447,0.01,0.22,learning
2026-02-24,linkedin_ads,Pulse Commerce Launch,A,117.02,289764,10398,926,0.0359,0.01,0.13,learning
2026-02-24,email,Pulse Commerce Retargeting,A,198.86,393357,13350,337,0.0339,0.01,0.59,paused
2026-02-24,tiktok_ads,Pulse Commerce Offer,B,165.83,412668,23901,768,0.0579,0.01,0.22,active
2026-02-25,referral,Pulse Commerce Prospecting,D,127.87,184299,12731,469,0.0691,0.01,0.27,paused
2026-02-25,meta_ads,Pulse Commerce Prospecting,C,163.84,207954,2914,139,0.014,0.06,1.18,active
2026-02-25,linkedin_ads,Pulse Commerce Brand,A,127.79,169250,7207,236,0.0426,0.02,0.54,active
2026-02-25,email,Pulse Commerce Brand,C,188.89,188729,5544,228,0.0294,0.03,0.83,learning
2026-02-25,tiktok_ads,Pulse Commerce Offer,B,154.14,351642,16506,1320,0.0469,0.01,0.12,active
2026-02-26,referral,Pulse Commerce Prospecting,B,180.66,146049,4374,472,0.0299,0.04,0.38,active
2026-02-26,meta_ads,Pulse Commerce Brand,D,210.15,308847,11586,1212,0.0375,0.02,0.17,active
2026-02-26,linkedin_ads,Pulse Commerce Retargeting,A,136.32,148076,1510,91,0.0102,0.09,1.5,active
2026-02-26,email,Pulse Commerce Retargeting,B,206.29,422693,9825,901,0.0232,0.02,0.23,paused
2026-02-26,tiktok_ads,Pulse Commerce Offer,D,165.13,301423,20566,2137,0.0682,0.01,0.08,active
2026-02-27,referral,Pulse Commerce Launch,D,180.91,253319,11855,896,0.0468,0.02,0.2,paused
2026-02-27,meta_ads,Pulse Commerce Prospecting,B,198.69,458442,17642,245,0.0385,0.01,0.81,limited
2026-02-27,linkedin_ads,Pulse Commerce Prospecting,A,219.75,293025,19992,1330,0.0682,0.01,0.17,active
2026-02-27,email,Pulse Commerce Launch,B,119.8,133410,7964,731,0.0597,0.02,0.16,paused
2026-02-27,tiktok_ads,Pulse Commerce Launch,D,98.16,208013,11987,1131,0.0576,0.01,0.09,active
2026-02-28,referral,Pulse Commerce Brand,B,155.55,254551,15671,891,0.0616,0.01,0.17,active
2026-02-28,meta_ads,Pulse Commerce Launch,A,146.23,212365,14599,942,0.0687,0.01,0.16,limited
2026-02-28,linkedin_ads,Pulse Commerce Prospecting,B,189.11,180285,7453,670,0.0413,0.03,0.28,active
2026-02-28,email,Pulse Commerce Launch,B,129.57,298279,14034,702,0.047,0.01,0.18,learning
2026-02-28,tiktok_ads,Pulse Commerce Offer,C,179.95,424968,19995,587,0.0471,0.01,0.31,learning
2026-03-01,referral,Pulse Commerce Prospecting,C,187.33,308298,3314,190,0.0107,0.06,0.99,paused
2026-03-01,meta_ads,Pulse Commerce Prospecting,B,168.39,159754,9669,653,0.0605,0.02,0.26,paused
2026-03-01,linkedin_ads,Pulse Commerce Launch,C,138.19,161168,7553,218,0.0469,0.02,0.63,active
2026-03-01,email,Pulse Commerce Brand,D,147.36,159038,3581,255,0.0225,0.04,0.58,limited
2026-03-01,tiktok_ads,Pulse Commerce Launch,D,161.86,148734,4060,399,0.0273,0.04,0.41,paused
2026-03-02,referral,Pulse Commerce Retargeting,B,108.1,219496,3821,248,0.0174,0.03,0.44,active
2026-03-02,meta_ads,Pulse Commerce Prospecting,D,191.1,174837,7835,710,0.0448,0.02,0.27,learning
2026-03-02,linkedin_ads,Pulse Commerce Brand,C,215.16,340717,18458,1042,0.0542,0.01,0.21,learning
2026-03-02,email,Pulse Commerce Prospecting,B,158.17,214821,2730,233,0.0127,0.06,0.68,learning
2026-03-02,tiktok_ads,Pulse Commerce Prospecting,B,142.23,348164,20929,2113,0.0601,0.01,0.07,active
2026-03-03,referral,Pulse Commerce Offer,D,147.24,284753,18811,473,0.0661,0.01,0.31,paused
2026-03-03,meta_ads,Pulse Commerce Retargeting,D,165.48,405793,10792,1021,0.0266,0.02,0.16,active
2026-03-03,linkedin_ads,Pulse Commerce Launch,A,140.59,150419,9549,133,0.0635,0.01,1.06,learning
2026-03-03,email,Pulse Commerce Offer,C,146.96,331950,13332,1395,0.0402,0.01,0.11,active
2026-03-03,tiktok_ads,Pulse Commerce Retargeting,D,163.98,215808,2419,240,0.0112,0.07,0.68,active
2026-03-04,referral,Pulse Commerce Offer,B,125.02,282479,14169,774,0.0502,0.01,0.16,active
2026-03-04,meta_ads,Pulse Commerce Brand,B,186.75,192409,3130,81,0.0163,0.06,2.31,active
2026-03-04,linkedin_ads,Pulse Commerce Offer,B,134.98,282113,8993,289,0.0319,0.02,0.47,learning
2026-03-04,email,Pulse Commerce Retargeting,B,144.07,144643,9805,1146,0.0678,0.01,0.13,active
2026-03-04,tiktok_ads,Pulse Commerce Launch,D,165.59,240099,3445,48,0.0143,0.05,3.45,active
2026-03-05,referral,Pulse Commerce Retargeting,D,206.06,197749,9411,433,0.0476,0.02,0.48,limited
2026-03-05,meta_ads,Pulse Commerce Offer,C,194.6,455163,22801,407,0.0501,0.01,0.48,active
2026-03-05,linkedin_ads,Pulse Commerce Launch,D,187.04,279546,8318,911,0.0298,0.02,0.21,limited
2026-03-05,email,Pulse Commerce Launch,A,158.93,373853,6455,526,0.0173,0.02,0.3,active
2026-03-05,tiktok_ads,Pulse Commerce Retargeting,D,116.12,270926,13610,1122,0.0502,0.01,0.1,active
2026-03-06,referral,Pulse Commerce Retargeting,B,184.89,338994,23369,238,0.0689,0.01,0.78,active
2026-03-06,meta_ads,Pulse Commerce Brand,B,181.4,373010,21033,1455,0.0564,0.01,0.12,active
2026-03-06,linkedin_ads,Pulse Commerce Offer,D,143.82,147675,4050,301,0.0274,0.04,0.48,active
2026-03-06,email,Pulse Commerce Retargeting,A,142.29,260959,8952,241,0.0343,0.02,0.59,active
2026-03-06,tiktok_ads,Pulse Commerce Launch,A,169.43,267033,14529,671,0.0544,0.01,0.25,learning
2026-03-07,referral,Pulse Commerce Offer,D,207.89,427400,16698,1307,0.0391,0.01,0.16,active
2026-03-07,meta_ads,Pulse Commerce Brand,B,125.25,111507,2298,46,0.0206,0.05,2.72,paused
2026-03-07,linkedin_ads,Pulse Commerce Retargeting,D,114.25,185943,6329,295,0.034,0.02,0.39,active
2026-03-07,email,Pulse Commerce Prospecting,B,139.12,342770,9469,534,0.0276,0.01,0.26,learning
2026-03-07,tiktok_ads,Pulse Commerce Launch,A,168.44,146749,9412,471,0.0641,0.02,0.36,active
2026-03-08,referral,Pulse Commerce Prospecting,C,169.01,220072,14203,1690,0.0645,0.01,0.1,active
2026-03-08,meta_ads,Pulse Commerce Offer,A,168.47,277981,12451,408,0.0448,0.01,0.41,active
2026-03-08,linkedin_ads,Pulse Commerce Prospecting,B,102.24,192916,5909,74,0.0306,0.02,1.38,active
