order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0013_ord_00001,2026-03-14,1825a74d85e8,annual subscription,EUR,779.91,15,google_ads,paid,wallet
cli_0013_ord_00002,2026-04-18,06727fb2bd72,starter plan,EUR,1893.24,20,google_ads,paid,bank_transfer
cli_0013_ord_00003,2025-12-17,5364afc77a5b,starter plan,EUR,2284.66,20,direct,paid,upi
cli_0013_ord_00004,2026-02-18,a54880e668c0,premium bundle,EUR,159.84,20,organic,paid,upi
cli_0013_ord_00005,2025-12-04,babafa392ded,starter plan,EUR,2354.94,15,organic,paid,card
cli_0013_ord_00006,2026-01-11,97e8b91bcacd,service retainer,EUR,453.53,10,tiktok_ads,paid,paypal
cli_0013_ord_00007,2025-11-11,7616bedc9b7c,pro plan,EUR,1806.51,10,google_ads,refunded,wallet
cli_0013_ord_00008,2026-02-11,46ef9787c601,audit package,EUR,154.87,0,direct,paid,bank_transfer
cli_0013_ord_00009,2026-03-24,bd8d6d485972,service retainer,EUR,942.36,5,direct,paid,bank_transfer
cli_0013_ord_00010,2026-03-07,0d03fe0aa05d,audit package,EUR,1819.88,5,organic,paid,upi
cli_0013_ord_00011,2026-02-03,c1a306ba2c95,audit package,EUR,1602.67,25,tiktok_ads,pending,wallet
cli_0013_ord_00012,2026-02-19,7d2ff7bd584c,pro plan,EUR,494.86,0,organic,paid,wallet
cli_0013_ord_00013,2026-03-23,02b7f27ac8b2,annual subscription,EUR,657.99,15,organic,refunded,card
cli_0013_ord_00014,2025-10-30,dd2dd04ff44a,pro plan,EUR,1464.7,20,direct,paid,wallet
cli_0013_ord_00015,2025-12-21,1cb131e1565a,starter plan,EUR,1154.63,0,direct,paid,wallet
cli_0013_ord_00016,2025-11-16,3720559af3d5,premium bundle,EUR,1282.19,15,tiktok_ads,paid,bank_transfer
cli_0013_ord_00017,2025-11-18,7d310ec6462b,annual subscription,EUR,1927.29,0,direct,paid,paypal
cli_0013_ord_00018,2025-10-27,fd7daa099b1f,annual subscription,EUR,1945.07,15,organic,refunded,upi
cli_0013_ord_00019,2025-12-10,1a12037a3711,service retainer,EUR,2022.61,0,direct,paid,bank_transfer
cli_0013_ord_00020,2025-10-30,649c701d1ef1,pro plan,EUR,1378.03,5,direct,paid,card
cli_0013_ord_00021,2025-11-25,a1e24c1136f6,starter plan,EUR,854.63,0,tiktok_ads,paid,paypal
cli_0013_ord_00022,2026-02-22,7615fd413b68,pro plan,EUR,1034.28,15,organic,paid,card
cli_0013_ord_00023,2026-02-12,845ba7b0445e,starter plan,EUR,2027.13,10,tiktok_ads,refunded,upi
cli_0013_ord_00024,2026-03-26,a715a4e147af,starter plan,EUR,829.93,5,tiktok_ads,paid,card
cli_0013_ord_00025,2026-02-27,113bd80aa38b,annual subscription,EUR,387.37,15,tiktok_ads,paid,card
cli_0013_ord_00026,2026-01-06,90ee444ec8c7,service retainer,EUR,1891.98,15,tiktok_ads,paid,card
cli_0013_ord_00027,2025-12-05,4e05ac1cbdd5,audit package,EUR,1931.74,10,tiktok_ads,paid,paypal
cli_0013_ord_00028,2026-02-13,a907d81609f3,service retainer,EUR,273.32,15,tiktok_ads,paid,wallet
cli_0013_ord_00029,2025-11-05,4c0641296cc5,membership,EUR,2187.87,0,tiktok_ads,paid,paypal
cli_0013_ord_00030,2025-12-27,c40bc73eaee9,annual subscription,EUR,1532.39,0,organic,refunded,wallet
cli_0013_ord_00031,2025-12-03,aa43f164420b,pro plan,EUR,1669.76,25,direct,paid,card
cli_0013_ord_00032,2025-11-29,e9b12350d010,premium bundle,EUR,1765.07,0,google_ads,paid,paypal
cli_0013_ord_00033,2026-02-13,44d6c3639e62,pro plan,EUR,338.18,0,google_ads,paid,card
cli_0013_ord_00034,2026-02-07,5973297d9767,audit package,EUR,72.0,25,google_ads,paid,paypal
cli_0013_ord_00035,2025-12-20,455d09e9ac6e,audit package,EUR,1457.89,10,organic,refunded,card
cli_0013_ord_00036,2026-01-23,6cc0f10a2c6a,pro plan,EUR,322.79,20,tiktok_ads,paid,paypal
cli_0013_ord_00037,2026-01-29,abee58e9940c,starter plan,EUR,1070.56,25,direct,paid,bank_transfer
cli_0013_ord_00038,2025-11-18,4ef1fa7377d2,annual subscription,EUR,1175.16,15,tiktok_ads,paid,upi
cli_0013_ord_00039,2025-11-28,67a13ae9a75e,audit package,EUR,1031.71,25,organic,paid,card
cli_0013_ord_00040,2025-12-05,085eb0e4b698,annual subscription,EUR,1474.55,20,direct,refunded,card
cli_0013_ord_00041,2025-12-15,d330d8e30509,pro plan,EUR,200.94,15,direct,paid,bank_transfer
