date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-02-24,direct,Summit Finance Retargeting,D,3289.8,3627460,245303,27209,0.0676,0.01,0.12,learning
2026-02-24,meta_ads,Summit Finance Brand,B,3593.37,7074088,453324,48917,0.0641,0.01,0.07,active
2026-02-24,referral,Summit Finance Retargeting,B,1687.13,2126799,88850,3974,0.0418,0.02,0.42,learning
2026-02-24,tiktok_ads,Summit Finance Retargeting,A,2773.65,2376476,158149,16257,0.0665,0.02,0.17,paused
2026-02-24,organic,Summit Finance Offer,A,3047.13,5265415,92110,7976,0.0175,0.03,0.38,active
2026-02-25,direct,Summit Finance Retargeting,D,2905.9,6785477,203415,8801,0.03,0.01,0.33,active
2026-02-25,meta_ads,Summit Finance Brand,B,2839.11,2511836,82675,5325,0.0329,0.03,0.53,paused
2026-02-25,referral,Summit Finance Launch,D,2577.87,3696855,167868,10409,0.0454,0.02,0.25,active
2026-02-25,tiktok_ads,Summit Finance Brand,D,2951.63,3321113,156683,5025,0.0472,0.02,0.59,learning
2026-02-25,organic,Summit Finance Brand,C,3317.13,4618179,56130,4684,0.0122,0.06,0.71,learning
2026-02-26,direct,Summit Finance Retargeting,C,1865.82,1733889,48605,1726,0.028,0.04,1.08,active
2026-02-26,meta_ads,Summit Finance Prospecting,C,2339.42,4424682,54267,1877,0.0123,0.04,1.25,active
2026-02-26,referral,Summit Finance Prospecting,C,3870.12,6934972,370188,21309,0.0534,0.01,0.18,paused
2026-02-26,tiktok_ads,Summit Finance Offer,A,3031.4,4963387,106301,1861,0.0214,0.03,1.63,limited
2026-02-26,organic,Summit Finance Prospecting,C,3960.43,7861306,203641,2934,0.0259,0.02,1.35,active
2026-02-27,direct,Summit Finance Retargeting,B,2988.99,2526636,87647,1969,0.0347,0.03,1.52,learning
2026-02-27,meta_ads,Summit Finance Launch,B,3424.02,3772184,118016,4264,0.0313,0.03,0.8,active
2026-02-27,referral,Summit Finance Launch,C,3054.55,3275823,161650,5630,0.0493,0.02,0.54,active
2026-02-27,tiktok_ads,Summit Finance Offer,C,3555.43,3081683,79252,7705,0.0257,0.04,0.46,learning
2026-02-27,organic,Summit Finance Offer,A,2405.04,2863973,70549,7663,0.0246,0.03,0.31,active
2026-02-28,direct,Summit Finance Launch,A,2829.74,5715573,196673,9472,0.0344,0.01,0.3,paused
2026-02-28,meta_ads,Summit Finance Offer,D,3495.27,3456573,113449,8077,0.0328,0.03,0.43,active
2026-02-28,referral,Summit Finance Retargeting,B,3153.96,6496135,200731,11834,0.0309,0.02,0.27,paused
2026-02-28,tiktok_ads,Summit Finance Prospecting,A,3188.03,3388281,148688,10517,0.0439,0.02,0.3,active
2026-02-28,organic,Summit Finance Launch,A,3372.15,4655406,146780,16487,0.0315,0.02,0.2,active
2026-03-01,direct,Summit Finance Brand,A,3078.37,4449911,299425,17978,0.0673,0.01,0.17,active
2026-03-01,meta_ads,Summit Finance Prospecting,A,3041.13,3545354,192039,11704,0.0542,0.02,0.26,active
2026-03-01,referral,Summit Finance Offer,A,2158.38,2244820,38213,1240,0.017,0.06,1.74,active
2026-03-01,tiktok_ads,Summit Finance Prospecting,A,3334.75,5508695,199890,4763,0.0363,0.02,0.7,active
2026-03-01,organic,Summit Finance Offer,B,2371.22,2861538,129796,8846,0.0454,0.02,0.27,active
2026-03-02,direct,Summit Finance Prospecting,A,3182.28,6063992,120234,10378,0.0198,0.03,0.31,learning
2026-03-02,meta_ads,Summit Finance Brand,C,3308.72,7747352,311763,24320,0.0402,0.01,0.14,active
2026-03-02,referral,Summit Finance Retargeting,B,2590.89,4032843,218188,24393,0.0541,0.01,0.11,learning
2026-03-02,tiktok_ads,Summit Finance Offer,B,3184.36,4010449,235048,16817,0.0586,0.01,0.19,active
2026-03-02,organic,Summit Finance Launch,C,2705.21,5592472,312909,10951,0.056,0.01,0.25,active
2026-03-03,direct,Summit Finance Prospecting,A,3126.48,4876975,100481,2599,0.0206,0.03,1.2,learning
2026-03-03,meta_ads,Summit Finance Retargeting,C,3207.23,7305933,425939,17831,0.0583,0.01,0.18,paused
2026-03-03,referral,Summit Finance Prospecting,D,2800.28,5472512,211531,14528,0.0387,0.01,0.19,limited
2026-03-03,tiktok_ads,Summit Finance Brand,D,2939.28,2391593,139380,6606,0.0583,0.02,0.44,learning
2026-03-03,organic,Summit Finance Prospecting,C,2913.85,6440456,317168,23929,0.0492,0.01,0.12,limited
2026-03-04,direct,Summit Finance Prospecting,B,3538.11,6420200,81720,8955,0.0127,0.04,0.4,active
2026-03-04,meta_ads,Summit Finance Offer,A,2771.69,5915492,95612,3817,0.0162,0.03,0.73,active
2026-03-04,referral,Summit Finance Launch,A,2833.12,3865171,67337,2857,0.0174,0.04,0.99,paused
2026-03-04,tiktok_ads,Summit Finance Prospecting,B,2599.11,5075303,270713,23681,0.0533,0.01,0.11,active
2026-03-04,organic,Summit Finance Prospecting,B,3003.51,7350050,259565,25683,0.0353,0.01,0.12,active
2026-03-05,direct,Summit Finance Offer,A,3476.62,4215215,72029,4869,0.0171,0.05,0.71,limited
2026-03-05,meta_ads,Summit Finance Brand,C,3222.3,6597357,361243,12586,0.0548,0.01,0.26,active
2026-03-05,referral,Summit Finance Launch,D,1667.18,1443176,91073,10057,0.0631,0.02,0.17,paused
2026-03-05,tiktok_ads,Summit Finance Brand,C,2903.73,7183503,422595,16071,0.0588,0.01,0.18,active
2026-03-05,organic,Summit Finance Brand,A,3607.37,3536370,97181,7648,0.0275,0.04,0.47,active
2026-03-06,direct,Summit Finance Prospecting,A,3759.01,3474176,219082,15973,0.0631,0.02,0.24,active
2026-03-06,meta_ads,Summit Finance Prospecting,C,2655.05,4076219,268093,11032,0.0658,0.01,0.24,learning
2026-03-06,referral,Summit Finance Launch,D,2644.03,2604961,147054,10923,0.0565,0.02,0.24,active
2026-03-06,tiktok_ads,Summit Finance Brand,B,3392.1,4252424,283463,29771,0.0667,0.01,0.11,active
2026-03-06,organic,Summit Finance Offer,A,2696.15,2794594,178983,10497,0.064,0.02,0.26,paused
2026-03-07,direct,Summit Finance Retargeting,B,2754.5,2465185,68851,3724,0.0279,0.04,0.74,paused
2026-03-07,meta_ads,Summit Finance Offer,B,3396.2,5729352,164216,15318,0.0287,0.02,0.22,active
2026-03-07,referral,Summit Finance Launch,A,2633.03,6108444,146442,3026,0.024,0.02,0.87,paused
2026-03-07,tiktok_ads,Summit Finance Offer,A,2388.14,3148108,188948,21362,0.06,0.01,0.11,active
2026-03-07,organic,Summit Finance Brand,B,3694.62,3206007,72685,5747,0.0227,0.05,0.64,active
