order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0023_ord_00001,2026-02-19,69dc9d72450d,starter plan,USD,2011.58,25,meta_ads,paid,paypal
cli_0023_ord_00002,2026-03-28,114ba8ed26e0,starter plan,USD,795.1,20,google_ads,paid,bank_transfer
cli_0023_ord_00003,2026-02-01,7bee5757537a,membership,USD,1174.77,25,referral,paid,bank_transfer
cli_0023_ord_00004,2025-12-31,090cd1d3fa85,membership,USD,2302.56,0,email,pending,bank_transfer
cli_0023_ord_00005,2026-01-23,47bbd41cde02,audit package,USD,1652.61,15,referral,paid,paypal
cli_0023_ord_00006,2025-12-06,6f96a0ef88e2,annual subscription,USD,2114.8,20,email,paid,paypal
cli_0023_ord_00007,2025-12-09,c45382507852,premium bundle,USD,999.76,15,google_ads,paid,paypal
cli_0023_ord_00008,2026-02-25,6f351e4ef832,service retainer,USD,1217.83,15,google_ads,paid,paypal
cli_0023_ord_00009,2025-12-11,e528c0977539,starter plan,USD,2289.95,10,referral,paid,card
cli_0023_ord_00010,2026-01-29,96f635adde64,pro plan,USD,138.98,15,meta_ads,paid,card
cli_0023_ord_00011,2025-11-27,4be04a33f707,audit package,USD,1673.25,20,meta_ads,refunded,card
cli_0023_ord_00012,2026-01-19,ba35ea3587bb,audit package,USD,1800.33,20,meta_ads,paid,card
cli_0023_ord_00013,2025-11-22,dc89b674e2c2,membership,USD,544.32,0,google_ads,paid,upi
cli_0023_ord_00014,2025-12-14,75f42e170fb2,pro plan,USD,262.27,25,meta_ads,paid,bank_transfer
cli_0023_ord_00015,2025-11-11,0e192b559e2f,premium bundle,USD,406.49,10,meta_ads,paid,bank_transfer
cli_0023_ord_00016,2026-02-20,1b087e14f798,membership,USD,1832.37,15,tiktok_ads,paid,paypal
cli_0023_ord_00017,2026-01-27,f0f82624518f,premium bundle,USD,2328.93,15,meta_ads,paid,paypal
cli_0023_ord_00018,2026-03-13,3737c902f6be,pro plan,USD,917.21,10,meta_ads,paid,wallet
cli_0023_ord_00019,2026-01-06,098e67c57114,pro plan,USD,1033.93,5,google_ads,paid,card
cli_0023_ord_00020,2025-11-23,6aabca997e69,audit package,USD,250.82,10,referral,paid,paypal
cli_0023_ord_00021,2026-01-26,21e3384f7769,service retainer,USD,114.46,25,google_ads,paid,paypal
cli_0023_ord_00022,2025-12-19,45541b79213e,premium bundle,USD,1926.03,15,email,paid,upi
cli_0023_ord_00023,2026-02-17,778f8f23c292,service retainer,USD,2054.37,5,referral,paid,upi
cli_0023_ord_00024,2025-12-15,8876f33787ef,annual subscription,USD,1686.45,5,email,paid,upi
cli_0023_ord_00025,2025-11-02,480e4e4abda8,starter plan,USD,1360.83,25,tiktok_ads,paid,paypal
cli_0023_ord_00026,2026-03-02,d09345d4e549,annual subscription,USD,553.78,20,google_ads,paid,bank_transfer
cli_0023_ord_00027,2026-01-06,a517655af402,service retainer,USD,629.8,10,tiktok_ads,paid,bank_transfer
cli_0023_ord_00028,2025-10-31,6a99dcfe9571,starter plan,USD,464.3,15,meta_ads,paid,paypal
cli_0023_ord_00029,2026-04-01,4b4a7f28fe7d,pro plan,USD,1377.8,0,referral,paid,wallet
cli_0023_ord_00030,2026-04-13,348aefe5ca85,audit package,USD,1656.72,5,tiktok_ads,paid,card
cli_0023_ord_00031,2026-04-05,c31f56b36b9a,annual subscription,USD,1800.31,25,tiktok_ads,paid,bank_transfer
cli_0023_ord_00032,2025-11-11,6670918e9dcc,starter plan,USD,1356.14,0,email,paid,card
cli_0023_ord_00033,2025-12-14,8460b2992f93,starter plan,USD,797.54,20,email,paid,paypal
cli_0023_ord_00034,2025-11-18,f032cd19103e,pro plan,USD,1951.18,5,google_ads,paid,card
cli_0023_ord_00035,2026-02-08,ec967650efbb,starter plan,USD,236.17,20,meta_ads,paid,upi
cli_0023_ord_00036,2025-12-12,747c87e23388,membership,USD,1342.33,0,email,paid,upi
cli_0023_ord_00037,2026-01-08,7a573282339f,annual subscription,USD,900.42,0,meta_ads,paid,paypal
cli_0023_ord_00038,2025-12-24,3791d0565893,annual subscription,USD,1728.57,25,tiktok_ads,paid,bank_transfer
cli_0023_ord_00039,2026-04-05,dedc7bf3e691,audit package,USD,2218.17,10,tiktok_ads,paid,paypal
cli_0023_ord_00040,2026-03-20,6f75f51a63cb,premium bundle,USD,974.11,25,email,paid,paypal
cli_0023_ord_00041,2025-11-23,44c1203348ed,starter plan,USD,1592.39,15,meta_ads,paid,wallet
cli_0023_ord_00042,2026-02-21,ede5672edf3c,membership,USD,2093.38,10,meta_ads,paid,upi
cli_0023_ord_00043,2025-11-22,750ccc36bf0a,membership,USD,1769.46,5,email,paid,paypal
cli_0023_ord_00044,2026-03-29,ee3c01f2112d,pro plan,USD,1287.4,0,email,paid,paypal
cli_0023_ord_00045,2025-11-14,ef0be4585e45,annual subscription,USD,103.76,0,email,paid,upi
cli_0023_ord_00046,2026-04-24,10422dd635c5,audit package,USD,2465.72,25,referral,paid,wallet
cli_0023_ord_00047,2026-03-11,094bcf785d33,audit package,USD,1913.71,25,referral,paid,card
cli_0023_ord_00048,2025-11-06,afa24b50b807,membership,USD,115.62,25,google_ads,paid,card
cli_0023_ord_00049,2025-12-20,ece7edcba205,service retainer,USD,859.58,15,email,refunded,card
cli_0023_ord_00050,2025-12-15,6b216c8c9222,membership,USD,1911.49,15,tiktok_ads,paid,wallet
cli_0023_ord_00051,2026-03-24,25f6b5001959,premium bundle,USD,1474.05,5,tiktok_ads,paid,card
cli_0023_ord_00052,2025-12-19,6d10ab60bb16,membership,USD,1284.44,0,google_ads,pending,upi
cli_0023_ord_00053,2026-02-09,3edada9e45b2,annual subscription,USD,2080.08,20,google_ads,paid,upi
cli_0023_ord_00054,2026-02-01,98f53183e7c3,pro plan,USD,1560.1,10,referral,paid,card
cli_0023_ord_00055,2026-04-21,d8806848d992,audit package,USD,1174.54,0,meta_ads,paid,paypal
cli_0023_ord_00056,2026-01-28,8731620d32ba,service retainer,USD,1475.64,20,tiktok_ads,paid,wallet
cli_0023_ord_00057,2025-12-22,0bd491523f24,service retainer,USD,2008.38,10,tiktok_ads,pending,paypal
cli_0023_ord_00058,2025-11-02,7e44914a6426,membership,USD,1693.61,15,tiktok_ads,paid,upi
cli_0023_ord_00059,2025-11-22,f714d567f316,service retainer,USD,213.06,10,referral,refunded,bank_transfer
cli_0023_ord_00060,2025-10-31,abf4d341dbd0,service retainer,USD,1021.26,20,email,paid,upi
cli_0023_ord_00061,2025-11-03,3c8d177e93cb,annual subscription,USD,1314.37,15,email,paid,paypal
cli_0023_ord_00062,2026-03-10,1b72b7b7dc1c,service retainer,USD,2465.02,0,referral,paid,upi
cli_0023_ord_00063,2026-02-19,aace109ea911,membership,USD,1478.04,15,google_ads,paid,paypal
cli_0023_ord_00064,2026-03-11,72b876c2a7a5,pro plan,USD,2243.84,20,google_ads,paid,card
cli_0023_ord_00065,2026-04-17,1e9c3ee9dfb3,premium bundle,USD,802.28,0,referral,paid,card
cli_0023_ord_00066,2026-03-04,f5b5b27ad47a,membership,USD,2188.14,0,tiktok_ads,paid,card
cli_0023_ord_00067,2026-03-26,13440f977587,premium bundle,USD,2307.74,5,referral,paid,card
cli_0023_ord_00068,2025-11-27,832b77a4e14c,pro plan,USD,321.38,15,meta_ads,paid,upi
cli_0023_ord_00069,2026-04-02,88e6f350f05f,audit package,USD,661.71,10,referral,paid,card
cli_0023_ord_00070,2026-01-28,b3428e16d2cb,premium bundle,USD,267.22,25,meta_ads,refunded,card
cli_0023_ord_00071,2025-11-05,a80555a48376,audit package,USD,929.12,0,referral,paid,card
cli_0023_ord_00072,2026-03-04,e317e7e816b3,starter plan,USD,754.64,25,tiktok_ads,paid,bank_transfer
cli_0023_ord_00073,2025-12-13,dbc08e380451,audit package,USD,74.12,10,tiktok_ads,paid,bank_transfer
cli_0023_ord_00074,2026-02-26,b9d84cf31b2a,audit package,USD,1802.72,15,tiktok_ads,refunded,wallet
cli_0023_ord_00075,2026-02-03,641fc9921d0f,service retainer,USD,1637.59,20,tiktok_ads,paid,bank_transfer
cli_0023_ord_00076,2026-03-03,2ad780dbc641,starter plan,USD,1617.6,15,tiktok_ads,paid,paypal
