order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0010_ord_00001,2025-10-26,0e3a3def624e,service retainer,GBP,1019.7,15,direct,paid,wallet
cli_0010_ord_00002,2025-12-29,91a42eb4390e,annual subscription,GBP,1019.23,15,email,paid,paypal
cli_0010_ord_00003,2026-01-09,751d87241bea,starter plan,GBP,2241.88,25,referral,paid,card
cli_0010_ord_00004,2026-04-13,8ef9a0512124,audit package,GBP,1775.07,5,google_ads,pending,wallet
cli_0010_ord_00005,2025-12-02,a420091d21cf,service retainer,GBP,1013.56,15,linkedin_ads,paid,bank_transfer
cli_0010_ord_00006,2026-01-07,0cdd1b702b8c,annual subscription,GBP,1585.83,0,email,paid,paypal
cli_0010_ord_00007,2026-04-18,1c259a7056e4,audit package,GBP,1607.28,25,direct,paid,upi
cli_0010_ord_00008,2025-11-04,1a9e9a7ff107,annual subscription,GBP,1122.88,0,linkedin_ads,paid,wallet
cli_0010_ord_00009,2025-11-04,86ebac78d900,pro plan,GBP,1252.25,5,referral,paid,paypal
cli_0010_ord_00010,2026-01-29,f75c914374f9,premium bundle,GBP,683.8,0,google_ads,paid,card
cli_0010_ord_00011,2026-02-12,90183831141f,pro plan,GBP,1538.16,10,google_ads,paid,bank_transfer
cli_0010_ord_00012,2026-04-18,51167906d745,membership,GBP,741.18,25,linkedin_ads,paid,wallet
cli_0010_ord_00013,2026-01-30,685bdc0ebe7d,premium bundle,GBP,1609.66,0,google_ads,paid,upi
cli_0010_ord_00014,2026-03-06,ad0f9d6b3804,starter plan,GBP,1493.26,5,direct,pending,paypal
cli_0010_ord_00015,2025-11-09,ef95cd6f3778,starter plan,GBP,2464.06,10,direct,paid,paypal
cli_0010_ord_00016,2026-02-25,855a91a710e3,starter plan,GBP,1606.62,20,referral,paid,paypal
cli_0010_ord_00017,2026-01-31,a98a4426c0b8,premium bundle,GBP,1393.95,0,referral,paid,paypal
cli_0010_ord_00018,2026-01-18,852d2b40b195,starter plan,GBP,2432.04,5,email,refunded,upi
cli_0010_ord_00019,2025-11-22,2db0042d9560,audit package,GBP,1155.55,0,direct,paid,paypal
cli_0010_ord_00020,2026-01-17,b476e8d7aeec,premium bundle,GBP,203.52,0,email,paid,wallet
cli_0010_ord_00021,2025-11-16,f75a805bf3b1,service retainer,GBP,2125.98,0,direct,refunded,card
cli_0010_ord_00022,2026-03-09,8f1b6a54c897,starter plan,GBP,341.2,10,direct,pending,card
cli_0010_ord_00023,2026-04-04,74f1d0ea47fc,starter plan,GBP,2293.33,5,direct,paid,upi
cli_0010_ord_00024,2026-02-05,67094335948c,pro plan,GBP,178.45,20,email,paid,upi
cli_0010_ord_00025,2026-01-21,21cbf24126dd,annual subscription,GBP,317.22,15,referral,paid,paypal
cli_0010_ord_00026,2026-01-02,37c4c1ec0738,annual subscription,GBP,2237.7,25,linkedin_ads,paid,bank_transfer
cli_0010_ord_00027,2026-01-17,94fb3e62bd1a,premium bundle,GBP,430.45,15,email,paid,bank_transfer
cli_0010_ord_00028,2026-01-22,aecca1f3216b,service retainer,GBP,1861.31,25,linkedin_ads,pending,wallet
cli_0010_ord_00029,2026-03-21,fa3cbbd0cbe9,annual subscription,GBP,2418.21,15,referral,paid,wallet
cli_0010_ord_00030,2026-02-02,5049fde74f0a,audit package,GBP,2325.1,0,direct,paid,wallet
cli_0010_ord_00031,2025-11-09,758437ac74f6,premium bundle,GBP,2092.23,20,direct,paid,paypal
cli_0010_ord_00032,2026-02-14,bd43ce918def,audit package,GBP,2489.71,15,direct,refunded,bank_transfer
cli_0010_ord_00033,2025-12-11,68788e98c117,service retainer,GBP,1499.1,25,referral,paid,paypal
cli_0010_ord_00034,2025-11-25,a09aafbfed25,membership,GBP,198.15,5,linkedin_ads,paid,bank_transfer
cli_0010_ord_00035,2026-03-16,b8e1c5de014b,pro plan,GBP,372.71,15,linkedin_ads,paid,card
cli_0010_ord_00036,2025-11-19,7ed6bdb9e058,premium bundle,GBP,937.66,10,referral,paid,paypal
cli_0010_ord_00037,2025-11-25,fc9e4d77bace,service retainer,GBP,802.98,10,google_ads,refunded,paypal
cli_0010_ord_00038,2025-12-18,06f1fe77eb03,annual subscription,GBP,1193.49,10,google_ads,paid,paypal
cli_0010_ord_00039,2025-11-09,511e36740a90,membership,GBP,637.37,15,email,paid,wallet
cli_0010_ord_00040,2026-03-31,fb3bca5b9380,starter plan,GBP,2358.89,10,direct,refunded,wallet
cli_0010_ord_00041,2026-03-25,53855a0100ce,service retainer,GBP,2452.78,15,direct,paid,card
cli_0010_ord_00042,2026-02-08,57e257094647,premium bundle,GBP,179.85,0,referral,paid,upi
cli_0010_ord_00043,2025-11-15,98b56d4a7982,premium bundle,GBP,1819.17,5,referral,paid,paypal
cli_0010_ord_00044,2026-02-21,0ae764b029fd,premium bundle,GBP,1784.28,10,linkedin_ads,paid,card
cli_0010_ord_00045,2026-03-27,3bd3aff906e5,annual subscription,GBP,2452.49,20,direct,paid,wallet
cli_0010_ord_00046,2026-01-14,548f31b21381,audit package,GBP,1365.3,5,referral,paid,card
cli_0010_ord_00047,2026-03-28,564979b8bea6,service retainer,GBP,444.63,5,linkedin_ads,paid,upi
cli_0010_ord_00048,2025-12-03,359a1796c0f8,starter plan,GBP,1009.76,10,direct,paid,wallet
cli_0010_ord_00049,2026-04-17,f4affdb29f46,starter plan,GBP,2457.13,15,linkedin_ads,paid,paypal
cli_0010_ord_00050,2026-01-03,a00ba82c65d7,membership,GBP,969.54,20,google_ads,paid,card
cli_0010_ord_00051,2026-03-06,60300bbcfe6f,annual subscription,GBP,633.26,0,google_ads,refunded,paypal
cli_0010_ord_00052,2025-10-27,d352dae88b7d,audit package,GBP,340.5,5,referral,paid,card
cli_0010_ord_00053,2026-04-10,d2531bebc4a2,premium bundle,GBP,1438.57,20,direct,pending,paypal
cli_0010_ord_00054,2026-01-21,cc9663fcf856,audit package,GBP,1052.82,0,linkedin_ads,paid,card
cli_0010_ord_00055,2025-12-02,e52a960b5d9b,annual subscription,GBP,1160.32,5,google_ads,paid,wallet
cli_0010_ord_00056,2026-03-25,2e9fdcaa37e1,service retainer,GBP,854.52,5,direct,paid,bank_transfer
cli_0010_ord_00057,2026-04-22,652541e88a80,premium bundle,GBP,624.27,5,google_ads,pending,bank_transfer
cli_0010_ord_00058,2025-11-16,4e50549928cb,pro plan,GBP,2119.12,0,direct,pending,wallet
cli_0010_ord_00059,2026-04-22,67bb87132f21,membership,GBP,645.5,5,email,paid,wallet
cli_0010_ord_00060,2026-03-18,cc915b4c9220,service retainer,GBP,414.59,5,google_ads,paid,bank_transfer
cli_0010_ord_00061,2026-01-19,46f68f7903b5,annual subscription,GBP,73.28,15,linkedin_ads,paid,wallet
