order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0019_ord_00001,2026-01-10,c09e386e84df,premium bundle,AUD,2450.81,15,google_ads,paid,card
cli_0019_ord_00002,2025-11-28,4bda25ac3119,annual subscription,AUD,1048.45,5,referral,paid,paypal
cli_0019_ord_00003,2025-12-27,29755d2f44ec,annual subscription,AUD,416.22,15,google_ads,paid,paypal
cli_0019_ord_00004,2025-12-01,477fe0d8030b,membership,AUD,623.36,0,referral,paid,paypal
cli_0019_ord_00005,2025-12-22,8fedb1d64c3a,membership,AUD,2304.97,10,meta_ads,paid,wallet
cli_0019_ord_00006,2025-12-23,620066307f19,membership,AUD,2406.15,5,email,paid,upi
cli_0019_ord_00007,2025-11-08,ca3c3d941d2d,pro plan,AUD,1249.17,5,meta_ads,paid,card
cli_0019_ord_00008,2026-04-05,596934839985,starter plan,AUD,826.03,10,email,paid,wallet
cli_0019_ord_00009,2025-12-07,95f8a771e09d,annual subscription,AUD,1336.0,0,meta_ads,paid,card
cli_0019_ord_00010,2026-01-24,39300ab5d5c4,premium bundle,AUD,128.58,5,meta_ads,paid,paypal
cli_0019_ord_00011,2025-12-21,4eb7ff60542f,membership,AUD,1382.1,5,google_ads,paid,upi
cli_0019_ord_00012,2025-11-02,480d5f962572,starter plan,AUD,781.27,20,google_ads,paid,wallet
cli_0019_ord_00013,2025-12-07,2ef1d3474f49,premium bundle,AUD,61.3,5,meta_ads,paid,paypal
cli_0019_ord_00014,2026-01-10,3aad3ffa45f6,membership,AUD,275.4,10,email,pending,bank_transfer
cli_0019_ord_00015,2026-04-02,d1b01394463d,pro plan,AUD,1230.51,5,meta_ads,paid,wallet
cli_0019_ord_00016,2026-01-21,c7f25ab8ccbe,audit package,AUD,1800.22,15,meta_ads,paid,card
cli_0019_ord_00017,2026-02-13,362f49e2ee3b,annual subscription,AUD,533.2,20,google_ads,pending,bank_transfer
