date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-02-24,tiktok_ads,Nova Labs Launch,C,153.55,381909,21139,1588,0.0554,0.01,0.1,active
2026-02-24,google_ads,Nova Labs Retargeting,B,155.25,344647,12978,1390,0.0377,0.01,0.11,active
2026-02-24,email,Nova Labs Retargeting,C,156.47,137436,2989,261,0.0217,0.05,0.6,active
2026-02-24,referral,Nova Labs Brand,A,196.17,362607,24717,2106,0.0682,0.01,0.09,learning
2026-02-24,meta_ads,Nova Labs Brand,B,165.72,299261,9217,582,0.0308,0.02,0.28,active
2026-02-25,tiktok_ads,Nova Labs Prospecting,B,168.67,205517,13112,1023,0.0638,0.01,0.16,active
2026-02-25,google_ads,Nova Labs Launch,A,151.66,197204,2659,104,0.0135,0.06,1.46,learning
2026-02-25,email,Nova Labs Brand,A,159.98,394179,14679,458,0.0372,0.01,0.35,active
2026-02-25,referral,Nova Labs Prospecting,D,130.98,228563,11955,196,0.0523,0.01,0.67,paused
2026-02-25,meta_ads,Nova Labs Prospecting,C,230.58,375248,10990,403,0.0293,0.02,0.57,active
2026-02-26,tiktok_ads,Nova Labs Prospecting,B,175.23,221710,4011,306,0.0181,0.04,0.57,active
2026-02-26,google_ads,Nova Labs Launch,D,236.57,527383,25316,1697,0.048,0.01,0.14,active
2026-02-26,email,Nova Labs Retargeting,B,143.58,272260,13430,1367,0.0493,0.01,0.11,limited
2026-02-26,referral,Nova Labs Offer,A,176.33,348818,4214,224,0.0121,0.04,0.79,active
2026-02-26,meta_ads,Nova Labs Brand,A,197.0,356122,16148,928,0.0453,0.01,0.21,active
2026-02-27,tiktok_ads,Nova Labs Brand,B,178.01,150481,3350,58,0.0223,0.05,3.07,active
2026-02-27,google_ads,Nova Labs Offer,D,143.46,265784,15283,608,0.0575,0.01,0.24,active
2026-02-27,email,Nova Labs Brand,D,155.18,238489,5320,210,0.0223,0.03,0.74,limited
2026-02-27,referral,Nova Labs Prospecting,D,165.31,378608,24171,2376,0.0638,0.01,0.07,active
2026-02-27,meta_ads,Nova Labs Offer,B,173.3,240770,8390,168,0.0348,0.02,1.03,active
2026-02-28,tiktok_ads,Nova Labs Offer,D,172.15,293733,2991,313,0.0102,0.06,0.55,active
2026-02-28,google_ads,Nova Labs Brand,A,134.07,235014,13381,455,0.0569,0.01,0.29,active
2026-02-28,email,Nova Labs Prospecting,D,125.11,231442,10252,141,0.0443,0.01,0.89,active
2026-02-28,referral,Nova Labs Offer,A,153.66,164070,9032,591,0.055,0.02,0.26,active
2026-02-28,meta_ads,Nova Labs Brand,A,256.33,255751,6426,256,0.0251,0.04,1.0,active
2026-03-01,tiktok_ads,Nova Labs Brand,B,153.69,286991,12267,887,0.0427,0.01,0.17,paused
2026-03-01,google_ads,Nova Labs Retargeting,A,163.26,365851,14349,1220,0.0392,0.01,0.13,learning
2026-03-01,email,Nova Labs Prospecting,D,179.1,154557,10496,867,0.0679,0.02,0.21,active
2026-03-01,referral,Nova Labs Offer,B,165.37,193064,4797,337,0.0248,0.03,0.49,active
2026-03-01,meta_ads,Nova Labs Offer,C,157.43,157571,4189,407,0.0266,0.04,0.39,active
2026-03-02,tiktok_ads,Nova Labs Offer,A,171.44,296307,12251,303,0.0413,0.01,0.57,paused
2026-03-02,google_ads,Nova Labs Retargeting,D,156.28,217732,3423,106,0.0157,0.05,1.47,active
2026-03-02,email,Nova Labs Brand,A,134.51,310794,21122,1832,0.068,0.01,0.07,active
2026-03-02,referral,Nova Labs Launch,B,143.52,117736,2089,216,0.0177,0.07,0.66,active
2026-03-02,meta_ads,Nova Labs Retargeting,A,173.15,152609,1850,204,0.0121,0.09,0.85,active
2026-03-03,tiktok_ads,Nova Labs Prospecting,A,186.01,411962,7318,111,0.0178,0.03,1.68,active
2026-03-03,google_ads,Nova Labs Brand,A,123.89,104662,1631,72,0.0156,0.08,1.72,active
2026-03-03,email,Nova Labs Offer,B,159.63,330449,22864,2036,0.0692,0.01,0.08,learning
2026-03-03,referral,Nova Labs Prospecting,C,167.36,194177,5472,462,0.0282,0.03,0.36,active
2026-03-03,meta_ads,Nova Labs Offer,A,170.39,217593,3655,83,0.0168,0.05,2.05,active
2026-03-04,tiktok_ads,Nova Labs Brand,A,107.64,111618,6469,197,0.058,0.02,0.55,learning
2026-03-04,google_ads,Nova Labs Retargeting,D,179.29,155869,7737,454,0.0496,0.02,0.39,active
2026-03-04,email,Nova Labs Offer,C,147.94,346706,15046,162,0.0434,0.01,0.91,limited
2026-03-04,referral,Nova Labs Prospecting,B,148.84,245637,13019,537,0.053,0.01,0.28,active
2026-03-04,meta_ads,Nova Labs Retargeting,C,166.22,207705,13913,728,0.067,0.01,0.23,paused
2026-03-05,tiktok_ads,Nova Labs Brand,A,157.28,217618,4332,413,0.0199,0.04,0.38,active
2026-03-05,google_ads,Nova Labs Launch,B,115.73,246422,14798,621,0.0601,0.01,0.19,active
2026-03-05,email,Nova Labs Retargeting,B,229.08,252510,2586,267,0.0102,0.09,0.86,active
2026-03-05,referral,Nova Labs Prospecting,D,191.1,475036,27643,1356,0.0582,0.01,0.14,active
2026-03-05,meta_ads,Nova Labs Prospecting,D,149.37,192862,8382,94,0.0435,0.02,1.59,active
2026-03-06,tiktok_ads,Nova Labs Launch,A,142.27,330380,13312,1567,0.0403,0.01,0.09,active
2026-03-06,google_ads,Nova Labs Brand,C,164.16,202545,4256,311,0.021,0.04,0.53,active
2026-03-06,email,Nova Labs Prospecting,B,143.03,329182,17134,1205,0.0521,0.01,0.12,paused
2026-03-06,referral,Nova Labs Offer,A,193.92,331785,11128,1302,0.0335,0.02,0.15,limited
2026-03-06,meta_ads,Nova Labs Launch,C,239.91,257645,16103,1264,0.0625,0.01,0.19,learning
2026-03-07,tiktok_ads,Nova Labs Prospecting,A,203.41,283140,7020,96,0.0248,0.03,2.12,learning
2026-03-07,google_ads,Nova Labs Offer,C,189.8,423673,19860,2035,0.0469,0.01,0.09,learning
2026-03-07,email,Nova Labs Launch,C,179.25,446390,29174,2158,0.0654,0.01,0.08,active
2026-03-07,referral,Nova Labs Launch,D,139.99,217076,8017,251,0.0369,0.02,0.56,active
2026-03-07,meta_ads,Nova Labs Offer,C,76.44,141824,1726,29,0.0122,0.04,2.64,active
2026-03-08,tiktok_ads,Nova Labs Retargeting,D,159.14,288147,13181,1356,0.0457,0.01,0.12,active
2026-03-08,google_ads,Nova Labs Prospecting,D,151.73,175274,7281,345,0.0415,0.02,0.44,limited
2026-03-08,email,Nova Labs Retargeting,A,137.8,257638,14091,633,0.0547,0.01,0.22,learning
2026-03-08,referral,Nova Labs Offer,D,192.78,180948,2546,268,0.0141,0.08,0.72,active
2026-03-08,meta_ads,Nova Labs Brand,B,200.1,430204,20006,822,0.0465,0.01,0.24,learning
2026-03-09,tiktok_ads,Nova Labs Prospecting,C,152.09,313741,13258,925,0.0423,0.01,0.16,active
2026-03-09,google_ads,Nova Labs Brand,C,165.63,369450,8074,336,0.0219,0.02,0.49,paused
2026-03-09,email,Nova Labs Brand,B,123.89,164246,4609,402,0.0281,0.03,0.31,active
2026-03-09,referral,Nova Labs Prospecting,B,112.2,151022,8695,435,0.0576,0.01,0.26,active
2026-03-09,meta_ads,Nova Labs Brand,B,207.23,276651,17621,728,0.0637,0.01,0.28,active
2026-03-10,tiktok_ads,Nova Labs Prospecting,C,211.41,407203,22062,1862,0.0542,0.01,0.11,active
2026-03-10,google_ads,Nova Labs Brand,A,219.31,400811,5517,149,0.0138,0.04,1.47,active
2026-03-10,email,Nova Labs Retargeting,C,165.66,190735,5450,606,0.0286,0.03,0.27,paused
2026-03-10,referral,Nova Labs Prospecting,B,171.1,179064,8380,215,0.0468,0.02,0.8,active
2026-03-10,meta_ads,Nova Labs Offer,A,179.86,217582,13359,336,0.0614,0.01,0.54,active
2026-03-11,tiktok_ads,Nova Labs Offer,B,112.9,216476,9922,657,0.0458,0.01,0.17,paused
2026-03-11,google_ads,Nova Labs Launch,D,159.82,162530,2352,75,0.0145,0.07,2.13,active
2026-03-11,email,Nova Labs Prospecting,B,200.52,371294,14811,1192,0.0399,0.01,0.17,active
2026-03-11,referral,Nova Labs Offer,C,192.74,338631,18538,876,0.0547,0.01,0.22,learning
2026-03-11,meta_ads,Nova Labs Retargeting,B,155.1,256322,16539,886,0.0645,0.01,0.18,active
2026-03-12,tiktok_ads,Nova Labs Prospecting,C,203.23,341835,17312,1449,0.0506,0.01,0.14,paused
2026-03-12,google_ads,Nova Labs Prospecting,A,133.85,253182,5687,403,0.0225,0.02,0.33,limited
2026-03-12,email,Nova Labs Launch,C,154.66,353309,17843,2126,0.0505,0.01,0.07,active
2026-03-12,referral,Nova Labs Brand,A,200.97,379030,4347,112,0.0115,0.05,1.79,learning
2026-03-12,meta_ads,Nova Labs Prospecting,C,201.3,246211,11037,577,0.0448,0.02,0.35,active
2026-03-13,tiktok_ads,Nova Labs Offer,A,174.09,283672,3589,268,0.0127,0.05,0.65,learning
2026-03-13,google_ads,Nova Labs Prospecting,A,168.0,411446,12335,210,0.03,0.01,0.8,active
2026-03-13,email,Nova Labs Prospecting,D,135.67,124517,5355,416,0.043,0.03,0.33,limited
2026-03-13,referral,Nova Labs Prospecting,A,231.69,577321,10732,800,0.0186,0.02,0.29,active
2026-03-13,meta_ads,Nova Labs Prospecting,B,186.3,340536,18920,356,0.0556,0.01,0.52,active
2026-03-14,tiktok_ads,Nova Labs Retargeting,B,154.81,189143,11486,1261,0.0607,0.01,0.12,active
2026-03-14,google_ads,Nova Labs Launch,D,116.31,174836,2311,38,0.0132,0.05,3.06,active
2026-03-14,email,Nova Labs Brand,D,149.51,130261,3436,344,0.0264,0.04,0.43,paused
2026-03-14,referral,Nova Labs Launch,A,156.82,199451,11708,1387,0.0587,0.01,0.11,active
2026-03-14,meta_ads,Nova Labs Offer,C,191.0,192899,4614,455,0.0239,0.04,0.42,active
2026-03-15,tiktok_ads,Nova Labs Offer,D,189.5,336323,7330,136,0.0218,0.03,1.39,learning
2026-03-15,google_ads,Nova Labs Prospecting,A,131.37,250130,10380,698,0.0415,0.01,0.19,paused
2026-03-15,email,Nova Labs Retargeting,A,135.57,227792,3143,231,0.0138,0.04,0.59,active
2026-03-15,referral,Nova Labs Brand,C,167.29,407538,25211,2845,0.0619,0.01,0.06,learning
2026-03-15,meta_ads,Nova Labs Launch,A,151.99,289441,9194,528,0.0318,0.02,0.29,paused
2026-03-16,tiktok_ads,Nova Labs Brand,B,73.3,149391,6044,605,0.0405,0.01,0.12,active
2026-03-16,google_ads,Nova Labs Retargeting,D,80.89,175934,4353,149,0.0247,0.02,0.54,active
2026-03-16,email,Nova Labs Launch,B,152.17,202021,12119,1429,0.06,0.01,0.11,active
2026-03-16,referral,Nova Labs Launch,C,206.61,296110,10050,921,0.0339,0.02,0.22,active
2026-03-16,meta_ads,Nova Labs Retargeting,D,200.13,324811,20574,677,0.0633,0.01,0.3,active
2026-03-17,tiktok_ads,Nova Labs Offer,D,185.39,365056,11901,1078,0.0326,0.02,0.17,paused
2026-03-17,google_ads,Nova Labs Prospecting,B,153.52,143893,6824,313,0.0474,0.02,0.49,limited
2026-03-17,email,Nova Labs Offer,A,195.28,226395,12022,850,0.0531,0.02,0.23,paused
2026-03-17,referral,Nova Labs Retargeting,B,155.67,178770,11311,1324,0.0633,0.01,0.12,paused
2026-03-17,meta_ads,Nova Labs Offer,A,222.25,446092,28717,319,0.0644,0.01,0.7,active
2026-03-18,tiktok_ads,Nova Labs Retargeting,B,184.91,347505,23643,249,0.068,0.01,0.74,active
2026-03-18,google_ads,Nova Labs Launch,C,165.32,357205,6666,251,0.0187,0.02,0.66,active
2026-03-18,email,Nova Labs Offer,D,167.9,392850,4201,502,0.0107,0.04,0.33,active
2026-03-18,referral,Nova Labs Brand,C,214.24,219944,9509,518,0.0432,0.02,0.41,active
2026-03-18,meta_ads,Nova Labs Launch,D,80.85,115270,5101,174,0.0443,0.02,0.46,learning
2026-03-19,tiktok_ads,Nova Labs Prospecting,D,200.92,249709,7964,559,0.0319,0.03,0.36,active
2026-03-19,google_ads,Nova Labs Brand,C,167.81,330151,16918,617,0.0512,0.01,0.27,limited
2026-03-19,email,Nova Labs Retargeting,C,126.0,245563,3358,252,0.0137,0.04,0.5,paused
2026-03-19,referral,Nova Labs Launch,C,151.09,337597,20259,1555,0.06,0.01,0.1,limited
2026-03-19,meta_ads,Nova Labs Brand,D,200.87,262026,2975,95,0.0114,0.07,2.11,paused
2026-03-20,tiktok_ads,Nova Labs Offer,A,122.26,229026,4252,469,0.0186,0.03,0.26,learning
2026-03-20,google_ads,Nova Labs Retargeting,A,168.57,300588,6415,72,0.0213,0.03,2.34,active
2026-03-20,email,Nova Labs Brand,A,143.77,125110,3618,332,0.0289,0.04,0.43,active
2026-03-20,referral,Nova Labs Brand,A,138.61,116585,3847,77,0.033,0.04,1.8,active
2026-03-20,meta_ads,Nova Labs Launch,A,194.33,262770,4208,123,0.016,0.05,1.58,active
2026-03-21,tiktok_ads,Nova Labs Retargeting,C,156.53,199598,7370,802,0.0369,0.02,0.2,active
2026-03-21,google_ads,Nova Labs Brand,B,145.39,146020,1500,173,0.0103,0.1,0.84,learning
2026-03-21,email,Nova Labs Brand,B,137.82,263527,13463,765,0.0511,0.01,0.18,learning
2026-03-21,referral,Nova Labs Prospecting,D,159.12,333858,15007,1470,0.045,0.01,0.11,active
2026-03-21,meta_ads,Nova Labs Launch,D,130.09,122586,1616,167,0.0132,0.08,0.78,active
2026-03-22,tiktok_ads,Nova Labs Offer,A,171.66,394942,23317,1170,0.059,0.01,0.15,limited
2026-03-22,google_ads,Nova Labs Launch,A,147.68,188867,13061,341,0.0692,0.01,0.43,active
2026-03-22,email,Nova Labs Launch,A,118.66,257540,4811,455,0.0187,0.02,0.26,active
2026-03-22,referral,Nova Labs Launch,A,180.94,345103,15257,968,0.0442,0.01,0.19,active
2026-03-22,meta_ads,Nova Labs Prospecting,A,165.15,275219,9814,544,0.0357,0.02,0.3,learning
2026-03-23,tiktok_ads,Nova Labs Prospecting,D,187.62,467237,20389,1278,0.0436,0.01,0.15,learning
2026-03-23,google_ads,Nova Labs Prospecting,D,198.21,229943,12644,212,0.055,0.02,0.93,active
2026-03-23,email,Nova Labs Offer,A,93.24,183272,10981,582,0.0599,0.01,0.16,active
2026-03-23,referral,Nova Labs Launch,C,151.01,143680,1710,22,0.0119,0.09,6.86,active
2026-03-23,meta_ads,Nova Labs Prospecting,C,148.85,301585,20751,1348,0.0688,0.01,0.11,active
2026-03-24,tiktok_ads,Nova Labs Brand,C,144.33,167927,6935,490,0.0413,0.02,0.29,paused
2026-03-24,google_ads,Nova Labs Offer,B,175.63,404516,22466,321,0.0555,0.01,0.55,active
2026-03-24,email,Nova Labs Launch,C,108.53,92940,4335,373,0.0466,0.03,0.29,learning
2026-03-24,referral,Nova Labs Retargeting,D,167.32,409448,14645,535,0.0358,0.01,0.31,limited
2026-03-24,meta_ads,Nova Labs Launch,A,147.7,341280,21364,2551,0.0626,0.01,0.06,active
2026-03-25,tiktok_ads,Nova Labs Offer,C,208.54,427612,27654,1358,0.0647,0.01,0.15,active
2026-03-25,google_ads,Nova Labs Retargeting,A,154.74,134371,6545,321,0.0487,0.02,0.48,learning
2026-03-25,email,Nova Labs Brand,D,201.3,491767,14548,934,0.0296,0.01,0.22,active
2026-03-25,referral,Nova Labs Retargeting,D,222.59,463290,19233,952,0.0415,0.01,0.23,active
2026-03-25,meta_ads,Nova Labs Prospecting,A,106.43,249840,7335,417,0.0294,0.01,0.26,learning
2026-03-26,tiktok_ads,Nova Labs Launch,C,162.33,147420,5233,111,0.0355,0.03,1.46,active
2026-03-26,google_ads,Nova Labs Offer,A,144.28,183568,1856,130,0.0101,0.08,1.11,learning
2026-03-26,email,Nova Labs Offer,D,159.49,196575,9701,589,0.0494,0.02,0.27,limited
2026-03-26,referral,Nova Labs Offer,A,202.09,220545,6495,297,0.0294,0.03,0.68,learning
2026-03-26,meta_ads,Nova Labs Launch,C,145.07,250861,9299,1097,0.0371,0.02,0.13,paused
2026-03-27,tiktok_ads,Nova Labs Brand,B,181.21,428883,27194,978,0.0634,0.01,0.19,paused
2026-03-27,google_ads,Nova Labs Prospecting,D,189.42,473115,32923,961,0.0696,0.01,0.2,limited
2026-03-27,email,Nova Labs Retargeting,C,160.34,286191,3396,271,0.0119,0.05,0.59,learning
2026-03-27,referral,Nova Labs Launch,A,178.52,258899,9888,479,0.0382,0.02,0.37,active
2026-03-27,meta_ads,Nova Labs Prospecting,A,152.79,247085,13816,1059,0.0559,0.01,0.14,active
2026-03-28,tiktok_ads,Nova Labs Brand,B,152.56,129265,5134,82,0.0397,0.03,1.86,learning
2026-03-28,google_ads,Nova Labs Offer,D,158.14,140973,3616,79,0.0257,0.04,2.0,active
2026-03-28,email,Nova Labs Brand,A,151.68,150124,5887,227,0.0392,0.03,0.67,active
2026-03-28,referral,Nova Labs Retargeting,D,204.99,431330,21905,645,0.0508,0.01,0.32,paused
2026-03-28,meta_ads,Nova Labs Launch,D,138.67,301353,14214,1640,0.0472,0.01,0.08,active
2026-03-29,tiktok_ads,Nova Labs Brand,D,156.35,283715,6643,560,0.0234,0.02,0.28,active
2026-03-29,google_ads,Nova Labs Brand,B,171.57,165852,5265,173,0.0317,0.03,0.99,active
2026-03-29,email,Nova Labs Launch,B,153.93,148160,9427,627,0.0636,0.02,0.25,active
2026-03-29,referral,Nova Labs Retargeting,D,174.67,163548,4335,118,0.0265,0.04,1.48,paused
2026-03-29,meta_ads,Nova Labs Brand,C,128.99,286306,5084,446,0.0178,0.03,0.29,limited
2026-03-30,tiktok_ads,Nova Labs Prospecting,A,136.25,218138,13196,221,0.0605,0.01,0.62,learning
2026-03-30,google_ads,Nova Labs Brand,B,178.25,188669,4028,178,0.0213,0.04,1.0,learning
2026-03-30,email,Nova Labs Prospecting,D,124.38,188658,6400,554,0.0339,0.02,0.22,active
2026-03-30,referral,Nova Labs Offer,B,163.24,134301,4131,196,0.0308,0.04,0.83,paused
2026-03-30,meta_ads,Nova Labs Brand,B,186.48,418138,26051,1430,0.0623,0.01,0.13,active
2026-03-31,tiktok_ads,Nova Labs Prospecting,A,148.0,308527,20477,452,0.0664,0.01,0.33,paused
2026-03-31,google_ads,Nova Labs Retargeting,B,144.71,281613,10930,466,0.0388,0.01,0.31,active
2026-03-31,email,Nova Labs Launch,C,152.77,305165,4847,390,0.0159,0.03,0.39,active
2026-03-31,referral,Nova Labs Retargeting,B,170.65,340306,11986,451,0.0352,0.01,0.38,active
2026-03-31,meta_ads,Nova Labs Offer,A,121.33,271054,7178,634,0.0265,0.02,0.19,learning
2026-04-01,tiktok_ads,Nova Labs Launch,B,217.95,359898,19167,1685,0.0533,0.01,0.13,learning
2026-04-01,google_ads,Nova Labs Brand,B,151.42,286469,15743,1510,0.055,0.01,0.1,active
2026-04-01,email,Nova Labs Launch,B,163.01,237539,3178,40,0.0134,0.05,4.08,learning
2026-04-01,referral,Nova Labs Brand,B,175.49,203130,3512,155,0.0173,0.05,1.13,limited
2026-04-01,meta_ads,Nova Labs Offer,C,173.61,339786,23486,1867,0.0691,0.01,0.09,active
2026-04-02,tiktok_ads,Nova Labs Brand,C,135.74,186127,4388,390,0.0236,0.03,0.35,learning
2026-04-02,google_ads,Nova Labs Retargeting,A,150.3,318279,6152,286,0.0193,0.02,0.53,learning
