order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0008_ord_00001,2025-11-29,39a03182db11,membership,AED,1582.84,15,referral,pending,paypal
cli_0008_ord_00002,2026-03-04,5dc91ba6e681,service retainer,AED,1588.82,25,linkedin_ads,paid,wallet
cli_0008_ord_00003,2026-01-23,94c7061580ea,audit package,AED,1179.01,15,linkedin_ads,paid,upi
cli_0008_ord_00004,2026-04-22,bc0a5fe86130,audit package,AED,332.88,0,organic,paid,bank_transfer
cli_0008_ord_00005,2026-01-18,ccfd3ca38742,service retainer,AED,178.46,20,meta_ads,paid,paypal
cli_0008_ord_00006,2026-02-01,a2a4cebd49a4,audit package,AED,223.8,25,meta_ads,paid,wallet
cli_0008_ord_00007,2026-01-23,3a0e2c07ea30,premium bundle,AED,771.29,10,linkedin_ads,paid,paypal
cli_0008_ord_00008,2025-12-12,72639cb60f81,pro plan,AED,2478.15,10,linkedin_ads,paid,card
cli_0008_ord_00009,2025-11-09,12b3d1ebe8eb,annual subscription,AED,105.89,20,referral,paid,paypal
cli_0008_ord_00010,2025-12-23,2142b0985c36,starter plan,AED,2367.21,10,linkedin_ads,paid,bank_transfer
cli_0008_ord_00011,2026-04-15,8229705184f8,annual subscription,AED,1528.67,25,meta_ads,paid,upi
cli_0008_ord_00012,2026-04-11,ee59edce9778,audit package,AED,130.23,10,linkedin_ads,paid,paypal
cli_0008_ord_00013,2026-03-17,d981bc5a2c74,annual subscription,AED,1687.83,5,organic,refunded,wallet
cli_0008_ord_00014,2026-01-01,124b7e58f743,annual subscription,AED,1214.57,5,referral,paid,bank_transfer
cli_0008_ord_00015,2026-02-18,137b5bba659e,pro plan,AED,1379.26,5,referral,paid,bank_transfer
cli_0008_ord_00016,2026-03-24,cecc22713adc,pro plan,AED,1348.81,15,referral,paid,wallet
cli_0008_ord_00017,2025-12-20,896e352b5d65,service retainer,AED,1954.28,20,linkedin_ads,paid,card
cli_0008_ord_00018,2026-04-18,782d76054f63,pro plan,AED,591.67,5,linkedin_ads,paid,wallet
cli_0008_ord_00019,2026-02-20,b84165b3029a,annual subscription,AED,398.42,5,linkedin_ads,refunded,card
cli_0008_ord_00020,2026-03-06,61309345f4b5,annual subscription,AED,1636.87,20,meta_ads,paid,wallet
cli_0008_ord_00021,2025-12-19,e8affe076359,starter plan,AED,2018.59,10,organic,paid,bank_transfer
cli_0008_ord_00022,2026-01-11,40cee1987bfa,pro plan,AED,924.16,25,meta_ads,refunded,wallet
cli_0008_ord_00023,2026-02-21,c7858cd34c61,service retainer,AED,86.09,10,linkedin_ads,paid,paypal
cli_0008_ord_00024,2026-04-17,d5baa552457f,service retainer,AED,2043.62,0,organic,paid,upi
cli_0008_ord_00025,2026-01-05,815c427b4f9b,audit package,AED,837.61,10,organic,paid,card
cli_0008_ord_00026,2026-01-19,af0456dd839f,membership,AED,1702.39,25,referral,paid,paypal
cli_0008_ord_00027,2025-12-01,859087ba8c12,starter plan,AED,1424.08,0,linkedin_ads,paid,wallet
cli_0008_ord_00028,2025-12-11,292993104cb2,service retainer,AED,2126.45,10,referral,paid,upi
cli_0008_ord_00029,2025-11-23,5a65dbb28525,audit package,AED,977.18,15,organic,paid,bank_transfer
cli_0008_ord_00030,2026-02-21,532811f4145a,annual subscription,AED,615.09,20,meta_ads,paid,upi
cli_0008_ord_00031,2026-01-19,8434a5b19558,annual subscription,AED,1976.19,15,meta_ads,paid,upi
cli_0008_ord_00032,2025-12-16,49c070b76fec,audit package,AED,1296.15,15,referral,paid,paypal
cli_0008_ord_00033,2026-01-24,8ab65ef98b5c,membership,AED,1974.61,20,meta_ads,paid,card
cli_0008_ord_00034,2026-04-05,6cb4cac41805,audit package,AED,920.69,25,meta_ads,paid,wallet
cli_0008_ord_00035,2026-01-30,c46eefa7b931,membership,AED,1994.07,15,linkedin_ads,pending,card
