date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-02-24,linkedin_ads,Blue Commerce Offer,D,416.19,537883,8796,726,0.0164,0.05,0.57,active
2026-02-24,email,Blue Commerce Offer,C,495.01,397514,14829,307,0.0373,0.03,1.61,learning
2026-02-24,meta_ads,Blue Commerce Prospecting,B,540.3,1107976,11115,744,0.01,0.05,0.73,active
2026-02-25,linkedin_ads,Blue Commerce Launch,C,561.29,1086787,63068,7075,0.058,0.01,0.08,learning
2026-02-25,email,Blue Commerce Prospecting,C,474.58,1053077,36065,2701,0.0342,0.01,0.18,limited
2026-02-25,meta_ads,Blue Commerce Retargeting,C,520.86,897774,24583,2751,0.0274,0.02,0.19,active
2026-02-26,linkedin_ads,Blue Commerce Retargeting,C,432.26,673106,43559,3143,0.0647,0.01,0.14,active
2026-02-26,email,Blue Commerce Brand,A,504.55,691756,34540,1888,0.0499,0.01,0.27,learning
2026-02-26,meta_ads,Blue Commerce Brand,C,392.51,864042,46877,1905,0.0543,0.01,0.21,learning
2026-02-27,linkedin_ads,Blue Commerce Offer,A,592.59,1407213,57516,2160,0.0409,0.01,0.27,paused
2026-02-27,email,Blue Commerce Prospecting,D,596.71,867015,17010,392,0.0196,0.04,1.52,active
2026-02-27,meta_ads,Blue Commerce Brand,A,507.02,971716,27784,3314,0.0286,0.02,0.15,learning
2026-02-28,linkedin_ads,Blue Commerce Retargeting,B,457.65,710831,8945,115,0.0126,0.05,3.98,active
2026-02-28,email,Blue Commerce Offer,D,368.93,459963,7420,883,0.0161,0.05,0.42,learning
2026-02-28,meta_ads,Blue Commerce Prospecting,C,514.04,1229375,30713,3119,0.025,0.02,0.16,active
2026-03-01,linkedin_ads,Blue Commerce Launch,D,599.45,1043804,64695,5769,0.062,0.01,0.1,limited
2026-03-01,email,Blue Commerce Brand,C,513.93,639025,17495,1291,0.0274,0.03,0.4,active
2026-03-01,meta_ads,Blue Commerce Brand,B,583.32,1029731,34640,3969,0.0336,0.02,0.15,paused
2026-03-02,linkedin_ads,Blue Commerce Offer,D,446.19,637094,39521,2620,0.062,0.01,0.17,learning
2026-03-02,email,Blue Commerce Prospecting,B,616.25,897800,40196,4678,0.0448,0.02,0.13,limited
2026-03-02,meta_ads,Blue Commerce Launch,B,639.18,723590,45578,3408,0.063,0.01,0.19,active
2026-03-03,linkedin_ads,Blue Commerce Retargeting,D,437.68,385601,10231,891,0.0265,0.04,0.49,active
2026-03-03,email,Blue Commerce Brand,C,555.73,855967,22458,2528,0.0262,0.02,0.22,active
2026-03-03,meta_ads,Blue Commerce Launch,A,486.95,1191332,27166,2573,0.0228,0.02,0.19,active
2026-03-04,linkedin_ads,Blue Commerce Launch,A,494.66,682471,25087,712,0.0368,0.02,0.69,active
2026-03-04,email,Blue Commerce Brand,B,551.28,1133824,11610,1172,0.0102,0.05,0.47,learning
2026-03-04,meta_ads,Blue Commerce Brand,B,479.18,980138,57540,6555,0.0587,0.01,0.07,paused
2026-03-05,linkedin_ads,Blue Commerce Retargeting,C,154.55,265178,17388,963,0.0656,0.01,0.16,active
2026-03-05,email,Blue Commerce Offer,B,502.35,619867,18295,860,0.0295,0.03,0.58,learning
2026-03-05,meta_ads,Blue Commerce Prospecting,C,452.66,470952,6928,757,0.0147,0.07,0.6,active
2026-03-06,linkedin_ads,Blue Commerce Prospecting,D,438.97,940719,22680,802,0.0241,0.02,0.55,active
2026-03-06,email,Blue Commerce Offer,C,470.05,1153547,75448,4691,0.0654,0.01,0.1,active
2026-03-06,meta_ads,Blue Commerce Brand,B,461.16,768259,14796,1292,0.0193,0.03,0.36,active
2026-03-07,linkedin_ads,Blue Commerce Offer,D,513.1,801445,15301,1142,0.0191,0.03,0.45,active
2026-03-07,email,Blue Commerce Offer,C,496.77,556699,16897,1988,0.0304,0.03,0.25,limited
2026-03-07,meta_ads,Blue Commerce Prospecting,B,453.08,652370,11099,284,0.017,0.04,1.6,active
2026-03-08,linkedin_ads,Blue Commerce Brand,D,521.23,766047,28261,2059,0.0369,0.02,0.25,active
2026-03-08,email,Blue Commerce Offer,A,498.67,442303,28406,3121,0.0642,0.02,0.16,active
2026-03-08,meta_ads,Blue Commerce Brand,C,647.75,627029,9927,1144,0.0158,0.07,0.57,learning
2026-03-09,linkedin_ads,Blue Commerce Brand,C,404.53,554312,23500,1784,0.0424,0.02,0.23,active
2026-03-09,email,Blue Commerce Brand,A,463.88,920975,45481,2063,0.0494,0.01,0.22,learning
2026-03-09,meta_ads,Blue Commerce Offer,D,664.08,1335541,71991,1218,0.0539,0.01,0.55,active
2026-03-10,linkedin_ads,Blue Commerce Offer,C,402.51,546418,7077,491,0.013,0.06,0.82,active
2026-03-10,email,Blue Commerce Prospecting,C,510.71,756895,38115,4215,0.0504,0.01,0.12,limited
2026-03-10,meta_ads,Blue Commerce Brand,D,503.88,452059,15125,966,0.0335,0.03,0.52,active
2026-03-11,linkedin_ads,Blue Commerce Retargeting,C,526.02,621480,39862,2289,0.0641,0.01,0.23,active
2026-03-11,email,Blue Commerce Launch,A,469.24,498494,9623,763,0.0193,0.05,0.61,active
2026-03-11,meta_ads,Blue Commerce Brand,B,517.17,678573,7487,616,0.011,0.07,0.84,active
2026-03-12,linkedin_ads,Blue Commerce Launch,B,416.69,364067,24325,1025,0.0668,0.02,0.41,active
2026-03-12,email,Blue Commerce Launch,B,551.41,786875,34281,1703,0.0436,0.02,0.32,learning
2026-03-12,meta_ads,Blue Commerce Launch,A,581.29,1108536,70289,779,0.0634,0.01,0.75,active
2026-03-13,linkedin_ads,Blue Commerce Launch,C,467.75,472958,16355,1801,0.0346,0.03,0.26,active
2026-03-13,email,Blue Commerce Launch,B,469.78,927299,31760,1433,0.0343,0.01,0.33,active
2026-03-13,meta_ads,Blue Commerce Retargeting,D,612.18,1427728,19482,831,0.0136,0.03,0.74,active
2026-03-14,linkedin_ads,Blue Commerce Offer,D,650.61,1482196,76166,3316,0.0514,0.01,0.2,learning
2026-03-14,email,Blue Commerce Brand,B,498.79,711146,24158,1434,0.034,0.02,0.35,active
2026-03-14,meta_ads,Blue Commerce Launch,B,716.48,961011,54150,723,0.0563,0.01,0.99,active
2026-03-15,linkedin_ads,Blue Commerce Launch,B,638.23,650649,19140,609,0.0294,0.03,1.05,active
2026-03-15,email,Blue Commerce Offer,D,489.56,652812,39763,3571,0.0609,0.01,0.14,paused
2026-03-15,meta_ads,Blue Commerce Launch,B,428.73,407049,5115,227,0.0126,0.08,1.89,active
2026-03-16,linkedin_ads,Blue Commerce Retargeting,B,577.83,702277,20322,764,0.0289,0.03,0.76,active
2026-03-16,email,Blue Commerce Prospecting,C,551.44,789658,51034,2170,0.0646,0.01,0.25,active
2026-03-16,meta_ads,Blue Commerce Retargeting,A,489.86,940773,49068,4801,0.0522,0.01,0.1,active
2026-03-17,linkedin_ads,Blue Commerce Prospecting,D,469.1,1141474,50749,4172,0.0445,0.01,0.11,active
2026-03-17,email,Blue Commerce Offer,D,448.5,869313,27268,3140,0.0314,0.02,0.14,active
2026-03-17,meta_ads,Blue Commerce Brand,D,562.98,1017891,42934,1469,0.0422,0.01,0.38,active
2026-03-18,linkedin_ads,Blue Commerce Prospecting,D,502.81,828425,41448,2517,0.05,0.01,0.2,active
2026-03-18,email,Blue Commerce Prospecting,A,446.3,884021,39123,3070,0.0443,0.01,0.15,active
2026-03-18,meta_ads,Blue Commerce Prospecting,A,481.94,834568,52052,4670,0.0624,0.01,0.1,paused
2026-03-19,linkedin_ads,Blue Commerce Offer,D,650.12,1167080,25723,2748,0.022,0.03,0.24,active
2026-03-19,email,Blue Commerce Offer,A,604.72,1221870,71606,2632,0.0586,0.01,0.23,active
2026-03-19,meta_ads,Blue Commerce Prospecting,A,476.54,529768,27593,2319,0.0521,0.02,0.21,learning
2026-03-20,linkedin_ads,Blue Commerce Prospecting,D,402.52,455094,24466,1357,0.0538,0.02,0.3,active
2026-03-20,email,Blue Commerce Brand,C,492.76,651905,7563,359,0.0116,0.07,1.37,limited
2026-03-20,meta_ads,Blue Commerce Launch,A,400.09,892569,40144,2988,0.045,0.01,0.13,learning
2026-03-21,linkedin_ads,Blue Commerce Brand,B,378.36,736102,24501,2077,0.0333,0.02,0.18,active
2026-03-21,email,Blue Commerce Prospecting,C,505.13,1066370,15615,711,0.0146,0.03,0.71,active
2026-03-21,meta_ads,Blue Commerce Brand,A,370.83,447397,8930,229,0.02,0.04,1.62,active
2026-03-22,linkedin_ads,Blue Commerce Brand,C,542.91,482810,8990,957,0.0186,0.06,0.57,active
2026-03-22,email,Blue Commerce Prospecting,B,641.24,759570,16981,941,0.0224,0.04,0.68,active
2026-03-22,meta_ads,Blue Commerce Launch,D,368.2,875685,25668,1408,0.0293,0.01,0.26,active
2026-03-23,linkedin_ads,Blue Commerce Retargeting,C,558.99,1187497,12025,1310,0.0101,0.05,0.43,learning
2026-03-23,email,Blue Commerce Launch,A,437.48,826903,20761,1679,0.0251,0.02,0.26,limited
2026-03-23,meta_ads,Blue Commerce Retargeting,A,597.0,535613,30788,909,0.0575,0.02,0.66,active
2026-03-24,linkedin_ads,Blue Commerce Offer,A,449.61,628640,6939,828,0.011,0.06,0.54,learning
2026-03-24,email,Blue Commerce Offer,C,584.62,1400586,84199,5012,0.0601,0.01,0.12,active
2026-03-24,meta_ads,Blue Commerce Launch,C,409.5,629327,40775,3758,0.0648,0.01,0.11,active
2026-03-25,linkedin_ads,Blue Commerce Offer,A,377.05,762575,17819,1731,0.0234,0.02,0.22,active
2026-03-25,email,Blue Commerce Retargeting,D,431.07,1068333,42429,1187,0.0397,0.01,0.36,active
2026-03-25,meta_ads,Blue Commerce Prospecting,C,605.83,616687,37264,2832,0.0604,0.02,0.21,learning
2026-03-26,linkedin_ads,Blue Commerce Retargeting,B,565.28,527425,15497,749,0.0294,0.04,0.75,active
2026-03-26,email,Blue Commerce Retargeting,A,605.24,1128354,77562,8036,0.0687,0.01,0.08,active
2026-03-26,meta_ads,Blue Commerce Brand,B,601.02,504740,15189,1500,0.0301,0.04,0.4,limited
2026-03-27,linkedin_ads,Blue Commerce Prospecting,C,570.55,566688,28722,2777,0.0507,0.02,0.21,learning
2026-03-27,email,Blue Commerce Offer,D,662.64,892139,30853,822,0.0346,0.02,0.81,paused
2026-03-27,meta_ads,Blue Commerce Offer,C,577.38,975474,65603,2684,0.0673,0.01,0.22,learning
2026-03-28,linkedin_ads,Blue Commerce Offer,D,446.85,738845,24777,1926,0.0335,0.02,0.23,active
2026-03-28,email,Blue Commerce Launch,D,468.21,705265,14963,367,0.0212,0.03,1.28,active
2026-03-28,meta_ads,Blue Commerce Brand,A,477.96,962731,45705,463,0.0475,0.01,1.03,paused
2026-03-29,linkedin_ads,Blue Commerce Offer,C,463.11,1051568,28678,1579,0.0273,0.02,0.29,paused
2026-03-29,email,Blue Commerce Launch,A,524.59,1232829,37177,1929,0.0302,0.01,0.27,active
2026-03-29,meta_ads,Blue Commerce Offer,C,402.07,993882,22612,559,0.0228,0.02,0.72,paused
2026-03-30,linkedin_ads,Blue Commerce Offer,C,410.03,770663,17773,646,0.0231,0.02,0.63,active
2026-03-30,email,Blue Commerce Brand,C,622.92,1350878,65076,4623,0.0482,0.01,0.13,active
2026-03-30,meta_ads,Blue Commerce Offer,A,454.43,860813,27501,3084,0.0319,0.02,0.15,active
2026-03-31,linkedin_ads,Blue Commerce Offer,D,473.59,822104,25869,1106,0.0315,0.02,0.43,limited
2026-03-31,email,Blue Commerce Launch,A,427.03,503991,15721,1066,0.0312,0.03,0.4,active
2026-03-31,meta_ads,Blue Commerce Retargeting,D,463.83,390362,17634,479,0.0452,0.03,0.97,active
2026-04-01,linkedin_ads,Blue Commerce Launch,A,427.88,475681,11183,375,0.0235,0.04,1.14,limited
2026-04-01,email,Blue Commerce Offer,D,685.18,1560107,100727,3832,0.0646,0.01,0.18,active
2026-04-01,meta_ads,Blue Commerce Brand,D,486.83,497582,13380,408,0.0269,0.04,1.19,active
2026-04-02,linkedin_ads,Blue Commerce Offer,D,465.1,628155,28909,1885,0.046,0.02,0.25,limited
2026-04-02,email,Blue Commerce Brand,C,511.46,1241260,15832,1087,0.0128,0.03,0.47,active
2026-04-02,meta_ads,Blue Commerce Prospecting,B,596.05,505254,34464,436,0.0682,0.02,1.37,active
2026-04-03,linkedin_ads,Blue Commerce Retargeting,C,404.64,598070,12043,750,0.0201,0.03,0.54,active
2026-04-03,email,Blue Commerce Brand,C,715.05,859246,36834,2414,0.0429,0.02,0.3,limited
2026-04-03,meta_ads,Blue Commerce Launch,A,757.34,1620038,26561,3019,0.0164,0.03,0.25,paused
2026-04-04,linkedin_ads,Blue Commerce Retargeting,B,535.46,684258,7373,128,0.0108,0.07,4.18,active
2026-04-04,email,Blue Commerce Retargeting,A,397.32,528728,6719,404,0.0127,0.06,0.98,active
2026-04-04,meta_ads,Blue Commerce Offer,B,512.78,675300,47132,2060,0.0698,0.01,0.25,active
2026-04-05,linkedin_ads,Blue Commerce Retargeting,A,598.58,811560,56066,1051,0.0691,0.01,0.57,active
2026-04-05,email,Blue Commerce Prospecting,C,253.37,294563,5564,179,0.0189,0.05,1.42,active
2026-04-05,meta_ads,Blue Commerce Offer,C,407.64,593818,21971,1878,0.037,0.02,0.22,learning
2026-04-06,linkedin_ads,Blue Commerce Prospecting,A,554.51,473726,4790,452,0.0101,0.12,1.23,active
2026-04-06,email,Blue Commerce Retargeting,D,320.28,307061,18648,1365,0.0607,0.02,0.23,active
2026-04-06,meta_ads,Blue Commerce Retargeting,B,520.88,493840,12036,456,0.0244,0.04,1.14,learning
2026-04-07,linkedin_ads,Blue Commerce Offer,B,728.8,1562353,79172,7607,0.0507,0.01,0.1,learning
2026-04-07,email,Blue Commerce Retargeting,A,414.22,781832,10979,848,0.014,0.04,0.49,active
2026-04-07,meta_ads,Blue Commerce Brand,C,434.98,779652,27929,1928,0.0358,0.02,0.23,active
