date,channel,campaign_name,ad_set_or_group,spend,impressions,clicks,conversions,ctr,cpc,cpa,status
2026-02-24,tiktok_ads,Signal Studio Launch,C,186.9,150962,2666,299,0.0177,0.07,0.63,active
2026-02-24,meta_ads,Signal Studio Brand,D,186.54,462655,8906,115,0.0192,0.02,1.62,active
2026-02-24,organic,Signal Studio Brand,D,242.81,420074,5510,504,0.0131,0.04,0.48,active
2026-02-25,tiktok_ads,Signal Studio Brand,A,248.16,365287,21719,956,0.0595,0.01,0.26,learning
2026-02-25,meta_ads,Signal Studio Prospecting,B,262.62,504168,20224,504,0.0401,0.01,0.52,limited
2026-02-25,organic,Signal Studio Brand,D,241.27,373034,22742,1254,0.061,0.01,0.19,active
2026-02-26,tiktok_ads,Signal Studio Retargeting,A,205.56,172913,7578,343,0.0438,0.03,0.6,active
2026-02-26,meta_ads,Signal Studio Launch,C,229.49,422558,18545,1191,0.0439,0.01,0.19,paused
2026-02-26,organic,Signal Studio Prospecting,D,286.34,508286,22870,583,0.045,0.01,0.49,paused
2026-02-27,tiktok_ads,Signal Studio Retargeting,C,220.93,528107,6236,148,0.0118,0.04,1.49,active
2026-02-27,meta_ads,Signal Studio Offer,B,337.88,726405,36011,1158,0.0496,0.01,0.29,active
2026-02-27,organic,Signal Studio Retargeting,B,317.16,374687,23945,291,0.0639,0.01,1.09,active
2026-02-28,tiktok_ads,Signal Studio Retargeting,C,224.36,420808,5413,71,0.0129,0.04,3.16,active
2026-02-28,meta_ads,Signal Studio Prospecting,C,192.69,434111,25855,1593,0.0596,0.01,0.12,active
2026-02-28,organic,Signal Studio Launch,C,249.61,293977,17708,622,0.0602,0.01,0.4,limited
2026-03-01,tiktok_ads,Signal Studio Launch,B,188.01,356931,4950,245,0.0139,0.04,0.77,paused
2026-03-01,meta_ads,Signal Studio Retargeting,A,186.49,390323,12472,1425,0.032,0.01,0.13,active
2026-03-01,organic,Signal Studio Offer,A,180.5,299695,3371,274,0.0112,0.05,0.66,active
2026-03-02,tiktok_ads,Signal Studio Retargeting,D,366.77,308962,5843,555,0.0189,0.06,0.66,active
2026-03-02,meta_ads,Signal Studio Retargeting,D,315.19,594429,19401,485,0.0326,0.02,0.65,active
2026-03-02,organic,Signal Studio Prospecting,D,321.0,587903,21831,1825,0.0371,0.01,0.18,active
2026-03-03,tiktok_ads,Signal Studio Launch,A,259.87,634729,25987,2909,0.0409,0.01,0.09,active
2026-03-03,meta_ads,Signal Studio Launch,A,272.5,326853,3409,62,0.0104,0.08,4.4,active
2026-03-03,organic,Signal Studio Retargeting,B,316.45,628450,15124,1203,0.0241,0.02,0.26,paused
2026-03-04,tiktok_ads,Signal Studio Prospecting,A,344.74,767911,53546,3690,0.0697,0.01,0.09,active
2026-03-04,meta_ads,Signal Studio Offer,A,307.25,693951,12790,260,0.0184,0.02,1.18,paused
2026-03-04,organic,Signal Studio Prospecting,A,204.83,422802,19193,212,0.0454,0.01,0.97,active
2026-03-05,tiktok_ads,Signal Studio Brand,B,267.01,644256,38883,1406,0.0604,0.01,0.19,active
2026-03-05,meta_ads,Signal Studio Prospecting,D,264.81,330163,21579,1136,0.0654,0.01,0.23,active
2026-03-05,organic,Signal Studio Prospecting,A,245.98,250808,14498,845,0.0578,0.02,0.29,learning
2026-03-06,tiktok_ads,Signal Studio Prospecting,D,338.34,747096,46567,3389,0.0623,0.01,0.1,active
2026-03-06,meta_ads,Signal Studio Prospecting,C,212.91,473306,21350,437,0.0451,0.01,0.49,paused
2026-03-06,organic,Signal Studio Offer,B,286.67,258975,11061,697,0.0427,0.03,0.41,active
2026-03-07,tiktok_ads,Signal Studio Launch,B,203.85,240952,10859,1020,0.0451,0.02,0.2,learning
2026-03-07,meta_ads,Signal Studio Prospecting,A,235.34,265733,9711,515,0.0365,0.02,0.46,learning
2026-03-07,organic,Signal Studio Brand,C,238.27,480696,26691,2068,0.0555,0.01,0.12,active
2026-03-08,tiktok_ads,Signal Studio Prospecting,C,251.72,217908,7971,899,0.0366,0.03,0.28,paused
2026-03-08,meta_ads,Signal Studio Prospecting,B,272.13,516910,12456,209,0.0241,0.02,1.3,active
2026-03-08,organic,Signal Studio Offer,A,326.35,524237,27355,2168,0.0522,0.01,0.15,paused
2026-03-09,tiktok_ads,Signal Studio Offer,D,274.93,316929,7284,281,0.023,0.04,0.98,active
2026-03-09,meta_ads,Signal Studio Prospecting,A,269.93,639352,42156,3760,0.0659,0.01,0.07,limited
2026-03-09,organic,Signal Studio Prospecting,A,245.82,214115,8179,277,0.0382,0.03,0.89,active
2026-03-10,tiktok_ads,Signal Studio Retargeting,D,273.72,637091,41494,2883,0.0651,0.01,0.09,learning
2026-03-10,meta_ads,Signal Studio Launch,C,222.37,409354,9486,918,0.0232,0.02,0.24,learning
2026-03-10,organic,Signal Studio Retargeting,B,200.02,476225,24923,2645,0.0523,0.01,0.08,limited
2026-03-11,tiktok_ads,Signal Studio Offer,B,214.75,487481,16331,1353,0.0335,0.01,0.16,active
2026-03-11,meta_ads,Signal Studio Offer,D,310.19,287754,18516,1204,0.0643,0.02,0.26,active
2026-03-11,organic,Signal Studio Retargeting,D,310.16,311114,14970,666,0.0481,0.02,0.47,active
2026-03-12,tiktok_ads,Signal Studio Retargeting,D,254.29,583013,28430,3271,0.0488,0.01,0.08,active
2026-03-12,meta_ads,Signal Studio Brand,C,258.24,413388,9240,886,0.0224,0.03,0.29,active
2026-03-12,organic,Signal Studio Offer,B,190.85,348715,23137,1653,0.0663,0.01,0.12,learning
2026-03-13,tiktok_ads,Signal Studio Offer,B,210.88,174539,5847,126,0.0335,0.04,1.67,learning
2026-03-13,meta_ads,Signal Studio Retargeting,C,276.42,503485,15727,750,0.0312,0.02,0.37,paused
2026-03-13,organic,Signal Studio Retargeting,C,203.4,285121,6399,515,0.0224,0.03,0.39,active
2026-03-14,tiktok_ads,Signal Studio Retargeting,D,328.6,486248,24360,2277,0.0501,0.01,0.14,learning
2026-03-14,meta_ads,Signal Studio Offer,C,227.14,209105,6980,271,0.0334,0.03,0.84,active
2026-03-14,organic,Signal Studio Prospecting,C,211.42,170244,5376,518,0.0316,0.04,0.41,active
2026-03-15,tiktok_ads,Signal Studio Offer,A,246.59,244984,3367,340,0.0137,0.07,0.73,active
2026-03-15,meta_ads,Signal Studio Brand,A,192.15,245058,4581,306,0.0187,0.04,0.63,limited
2026-03-15,organic,Signal Studio Brand,B,181.24,272841,11790,784,0.0432,0.02,0.23,learning
2026-03-16,tiktok_ads,Signal Studio Launch,B,196.51,303843,15333,1156,0.0505,0.01,0.17,active
2026-03-16,meta_ads,Signal Studio Launch,D,239.46,263822,18386,919,0.0697,0.01,0.26,active
2026-03-16,organic,Signal Studio Offer,B,373.13,461049,31087,2030,0.0674,0.01,0.18,active
2026-03-17,tiktok_ads,Signal Studio Brand,B,242.95,533120,11566,162,0.0217,0.02,1.5,learning
2026-03-17,meta_ads,Signal Studio Brand,A,273.45,467174,11929,509,0.0255,0.02,0.54,limited
2026-03-17,organic,Signal Studio Offer,A,183.35,409217,27796,994,0.0679,0.01,0.18,paused
2026-03-18,tiktok_ads,Signal Studio Prospecting,C,244.0,274385,18204,959,0.0663,0.01,0.25,paused
2026-03-18,meta_ads,Signal Studio Launch,C,238.95,212927,13224,979,0.0621,0.02,0.24,active
2026-03-18,organic,Signal Studio Prospecting,D,238.91,276192,16699,1886,0.0605,0.01,0.13,active
2026-03-19,tiktok_ads,Signal Studio Retargeting,B,305.78,324178,17288,755,0.0533,0.02,0.41,limited
2026-03-19,meta_ads,Signal Studio Offer,B,343.04,505903,28237,2945,0.0558,0.01,0.12,active
2026-03-19,organic,Signal Studio Launch,D,319.94,364497,10117,703,0.0278,0.03,0.46,active
2026-03-20,tiktok_ads,Signal Studio Offer,C,212.48,323546,11376,126,0.0352,0.02,1.69,active
2026-03-20,meta_ads,Signal Studio Launch,B,248.38,483164,22510,672,0.0466,0.01,0.37,active
