order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0017_ord_00001,2025-12-28,15771798f466,service retainer,USD,614.48,20,organic,paid,paypal
cli_0017_ord_00002,2025-10-29,fb8586cada39,audit package,USD,1057.91,15,tiktok_ads,refunded,card
cli_0017_ord_00003,2025-11-05,3965acdbdc5a,premium bundle,USD,1250.05,25,tiktok_ads,paid,paypal
cli_0017_ord_00004,2026-03-15,06d837dc5ae8,pro plan,USD,746.65,5,linkedin_ads,paid,wallet
cli_0017_ord_00005,2026-02-06,406bd1be8f76,annual subscription,USD,2301.27,20,tiktok_ads,pending,upi
cli_0017_ord_00006,2026-03-21,4be451c41431,service retainer,USD,1361.52,15,linkedin_ads,paid,upi
cli_0017_ord_00007,2025-12-05,1fbbc0bed6c3,starter plan,USD,2446.06,20,linkedin_ads,paid,wallet
cli_0017_ord_00008,2026-02-24,9a413c6eef04,starter plan,USD,516.09,5,tiktok_ads,paid,wallet
cli_0017_ord_00009,2026-03-04,537d0e7f1bd0,audit package,USD,643.1,25,tiktok_ads,paid,upi
cli_0017_ord_00010,2026-03-16,b522ec72fde6,premium bundle,USD,1311.41,25,tiktok_ads,paid,wallet
cli_0017_ord_00011,2025-12-04,03a51e360b5b,audit package,USD,2412.88,25,linkedin_ads,paid,card
cli_0017_ord_00012,2025-12-31,15f28f7a292d,premium bundle,USD,2452.13,0,organic,pending,wallet
cli_0017_ord_00013,2025-11-02,dae127ecb2f3,starter plan,USD,2070.78,25,tiktok_ads,paid,wallet
cli_0017_ord_00014,2026-03-24,6e441e964164,pro plan,USD,2249.11,25,linkedin_ads,pending,upi
cli_0017_ord_00015,2026-02-26,2ff42459f491,starter plan,USD,1787.8,15,tiktok_ads,refunded,bank_transfer
cli_0017_ord_00016,2026-03-12,316c0cd0e9e8,audit package,USD,1258.92,15,linkedin_ads,paid,wallet
cli_0017_ord_00017,2026-02-18,de64b6617347,service retainer,USD,2005.11,5,linkedin_ads,paid,card
cli_0017_ord_00018,2026-04-05,e9036adc2efa,premium bundle,USD,1227.95,20,tiktok_ads,refunded,card
cli_0017_ord_00019,2025-11-05,c8851986deab,starter plan,USD,2324.08,25,organic,paid,upi
cli_0017_ord_00020,2026-01-18,cf9c3038fa58,starter plan,USD,65.87,5,organic,paid,wallet
cli_0017_ord_00021,2025-12-26,fa7ef4ae1145,starter plan,USD,2144.91,15,linkedin_ads,paid,paypal
cli_0017_ord_00022,2025-11-17,7cd155d1d2de,audit package,USD,1518.53,5,organic,paid,paypal
cli_0017_ord_00023,2025-11-20,177b7bb4c653,premium bundle,USD,436.36,15,linkedin_ads,paid,upi
cli_0017_ord_00024,2026-02-22,c58415fb0dce,starter plan,USD,1924.41,5,organic,refunded,card
cli_0017_ord_00025,2026-02-12,1789c3f72069,audit package,USD,2311.72,20,linkedin_ads,paid,card
cli_0017_ord_00026,2025-11-16,55f1954d81ba,service retainer,USD,1870.77,0,linkedin_ads,pending,paypal
cli_0017_ord_00027,2026-02-14,07be325c9856,annual subscription,USD,574.35,15,linkedin_ads,paid,wallet
cli_0017_ord_00028,2025-10-26,d735e3c9e2e4,pro plan,USD,2473.34,25,linkedin_ads,paid,paypal
cli_0017_ord_00029,2026-01-27,40136807cfb3,service retainer,USD,799.72,15,organic,paid,paypal
cli_0017_ord_00030,2026-03-07,a534211a7c74,annual subscription,USD,2360.36,15,linkedin_ads,paid,bank_transfer
cli_0017_ord_00031,2026-01-17,97df2c8cfb92,annual subscription,USD,276.72,25,tiktok_ads,paid,paypal
cli_0017_ord_00032,2025-11-20,d2ab833e1145,premium bundle,USD,820.32,25,linkedin_ads,pending,upi
cli_0017_ord_00033,2026-03-05,584cad893612,starter plan,USD,615.11,0,linkedin_ads,paid,card
cli_0017_ord_00034,2025-12-24,75faf38bc919,starter plan,USD,1312.53,15,tiktok_ads,paid,bank_transfer
cli_0017_ord_00035,2026-04-16,3492cf76138f,audit package,USD,1833.59,10,tiktok_ads,paid,bank_transfer
cli_0017_ord_00036,2025-11-01,8118c724bf9b,service retainer,USD,619.94,20,tiktok_ads,paid,upi
cli_0017_ord_00037,2026-03-04,3561a4b46341,premium bundle,USD,529.56,25,linkedin_ads,pending,bank_transfer
cli_0017_ord_00038,2025-11-05,f17db6647f65,membership,USD,1274.14,5,linkedin_ads,paid,bank_transfer
cli_0017_ord_00039,2026-04-07,b894f0a2ed62,starter plan,USD,53.64,15,tiktok_ads,paid,upi
cli_0017_ord_00040,2025-10-28,406ca2b57eaf,membership,USD,1733.06,5,tiktok_ads,paid,upi
cli_0017_ord_00041,2026-04-15,16396e81b072,membership,USD,393.6,15,linkedin_ads,paid,wallet
cli_0017_ord_00042,2025-11-25,b1924bdc76cb,premium bundle,USD,1938.91,10,tiktok_ads,paid,wallet
cli_0017_ord_00043,2026-02-07,fc47fe2c3991,membership,USD,145.79,15,organic,paid,wallet
cli_0017_ord_00044,2026-02-18,237c9d7aab02,pro plan,USD,955.41,0,tiktok_ads,paid,upi
cli_0017_ord_00045,2025-12-16,6b18ec42a6e8,pro plan,USD,440.02,5,tiktok_ads,pending,paypal
cli_0017_ord_00046,2026-02-15,5bfabcd2bfdc,premium bundle,USD,1012.02,20,organic,pending,card
cli_0017_ord_00047,2025-12-29,dc17ebeff56b,starter plan,USD,1147.86,20,organic,paid,upi
cli_0017_ord_00048,2026-02-06,ac707c3751db,premium bundle,USD,360.31,10,linkedin_ads,paid,wallet
cli_0017_ord_00049,2025-12-23,53a45efb61af,membership,USD,1045.62,0,tiktok_ads,paid,wallet
cli_0017_ord_00050,2026-03-20,876777b4a3d2,audit package,USD,2146.18,25,tiktok_ads,paid,card
cli_0017_ord_00051,2026-02-20,135ddee6e71a,service retainer,USD,1071.49,5,linkedin_ads,paid,card
cli_0017_ord_00052,2026-01-18,3901ad6a2621,audit package,USD,509.17,5,linkedin_ads,paid,paypal
cli_0017_ord_00053,2025-11-15,821e440738b3,starter plan,USD,399.53,20,linkedin_ads,refunded,paypal
cli_0017_ord_00054,2026-02-23,bcb920d6c931,starter plan,USD,1318.1,5,organic,paid,upi
cli_0017_ord_00055,2026-04-08,ddd82f23b2f0,starter plan,USD,770.09,15,organic,paid,upi
cli_0017_ord_00056,2026-04-21,b63b9e139cc4,starter plan,USD,2325.03,15,organic,refunded,bank_transfer
cli_0017_ord_00057,2025-11-07,76b25db3a932,pro plan,USD,1015.3,10,organic,refunded,paypal
cli_0017_ord_00058,2026-01-10,7514b83badd2,audit package,USD,1141.31,15,organic,paid,bank_transfer
cli_0017_ord_00059,2025-11-01,625d401a72b8,premium bundle,USD,992.7,15,organic,pending,bank_transfer
cli_0017_ord_00060,2026-03-26,c3d026c5ae23,service retainer,USD,2293.76,0,tiktok_ads,paid,bank_transfer
cli_0017_ord_00061,2026-01-11,371938d34b13,starter plan,USD,1176.47,0,tiktok_ads,paid,paypal
cli_0017_ord_00062,2026-01-23,04bea70a80ab,annual subscription,USD,542.29,5,organic,paid,bank_transfer
cli_0017_ord_00063,2025-11-21,bb146ee424ea,audit package,USD,1466.32,25,tiktok_ads,paid,paypal
cli_0017_ord_00064,2025-11-16,c1824e693f99,starter plan,USD,2187.48,20,organic,pending,card
cli_0017_ord_00065,2026-04-06,34c8c6c0b166,audit package,USD,1219.79,5,tiktok_ads,paid,upi
cli_0017_ord_00066,2026-02-27,b6fdc44804f8,membership,USD,2308.72,20,tiktok_ads,paid,paypal
cli_0017_ord_00067,2025-12-12,2067c1f8e0dd,pro plan,USD,1347.16,0,linkedin_ads,paid,wallet
cli_0017_ord_00068,2025-11-20,ce35ca807137,service retainer,USD,2095.07,5,organic,paid,bank_transfer
