order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0002_ord_00001,2025-12-08,b7e3df415ffd,premium bundle,GBP,1622.14,10,linkedin_ads,paid,bank_transfer
cli_0002_ord_00002,2025-10-30,a9b7627a14de,membership,GBP,560.93,25,linkedin_ads,refunded,paypal
cli_0002_ord_00003,2026-01-20,090ed3e6323d,membership,GBP,1531.8,20,referral,pending,card
cli_0002_ord_00004,2025-10-29,b015c37702b2,membership,GBP,535.45,15,referral,paid,upi
cli_0002_ord_00005,2026-02-21,65d3e668fbf9,premium bundle,GBP,1235.71,15,referral,paid,card
cli_0002_ord_00006,2025-12-28,bdffbd14097e,starter plan,GBP,1234.34,15,tiktok_ads,paid,wallet
cli_0002_ord_00007,2026-01-31,e5425e8c0d26,pro plan,GBP,1920.04,20,referral,paid,card
cli_0002_ord_00008,2026-04-09,ae167875a3d3,premium bundle,GBP,805.79,0,email,paid,bank_transfer
cli_0002_ord_00009,2026-04-13,68e51591a450,starter plan,GBP,1867.44,10,email,refunded,card
cli_0002_ord_00010,2026-01-04,180cd9dc720f,service retainer,GBP,1329.02,0,linkedin_ads,paid,card
cli_0002_ord_00011,2026-02-18,ebaccc5e3be6,audit package,GBP,912.36,10,meta_ads,paid,card
cli_0002_ord_00012,2026-03-04,16dc44cf7410,starter plan,GBP,2176.54,0,referral,paid,upi
cli_0002_ord_00013,2026-01-04,8112a114c01e,audit package,GBP,403.7,25,email,paid,paypal
cli_0002_ord_00014,2025-10-28,58290053f7c1,audit package,GBP,65.16,10,tiktok_ads,paid,wallet
cli_0002_ord_00015,2026-01-01,6aa76adf10d8,annual subscription,GBP,1939.92,5,meta_ads,pending,upi
cli_0002_ord_00016,2025-11-25,e0b2298096c6,pro plan,GBP,1786.04,0,linkedin_ads,paid,upi
cli_0002_ord_00017,2026-03-18,b0bf62536073,membership,GBP,2272.58,10,email,paid,wallet
cli_0002_ord_00018,2026-03-11,3df2209f923a,service retainer,GBP,2275.73,5,referral,paid,card
