order_id,created_at,customer_id,product,currency,amount,discount_pct,channel,status,payment_method
cli_0006_ord_00001,2026-04-14,7e827c0594fe,premium bundle,CAD,1203.38,0,organic,paid,paypal
cli_0006_ord_00002,2025-11-30,a3dcf5ce9fc8,annual subscription,CAD,1799.59,25,email,paid,paypal
cli_0006_ord_00003,2026-04-19,2d74a628f436,annual subscription,CAD,533.79,25,meta_ads,paid,upi
cli_0006_ord_00004,2025-11-22,d5c803897cdd,service retainer,CAD,95.48,15,organic,paid,upi
cli_0006_ord_00005,2026-02-14,9bdfa1bb8fea,audit package,CAD,988.78,5,meta_ads,paid,wallet
cli_0006_ord_00006,2026-04-20,cca70c893981,premium bundle,CAD,1399.61,5,direct,paid,paypal
cli_0006_ord_00007,2026-02-06,47d2e07af5a9,service retainer,CAD,2428.99,0,meta_ads,paid,card
cli_0006_ord_00008,2025-12-14,2c81645abc18,membership,CAD,2208.35,20,meta_ads,paid,upi
cli_0006_ord_00009,2025-11-23,4b74f0cd7fcc,audit package,CAD,976.44,25,direct,paid,bank_transfer
cli_0006_ord_00010,2026-03-12,77bcc09e604f,membership,CAD,442.2,10,email,paid,bank_transfer
cli_0006_ord_00011,2025-11-28,2b281d31c585,premium bundle,CAD,919.65,0,meta_ads,paid,paypal
cli_0006_ord_00012,2026-04-09,427d6d53f54f,service retainer,CAD,1982.68,0,email,paid,paypal
cli_0006_ord_00013,2026-03-03,cebcdc6880c1,membership,CAD,2234.65,5,organic,paid,wallet
cli_0006_ord_00014,2025-12-17,6cee7545f786,pro plan,CAD,574.55,25,organic,paid,paypal
cli_0006_ord_00015,2026-01-09,cfda43d47154,pro plan,CAD,2352.79,20,direct,paid,paypal
cli_0006_ord_00016,2026-04-01,3afa54cacd24,premium bundle,CAD,1619.36,25,email,paid,paypal
cli_0006_ord_00017,2025-11-24,943385ac220a,membership,CAD,1233.36,15,direct,paid,card
cli_0006_ord_00018,2025-11-07,f6e5c978f2a6,starter plan,CAD,877.28,25,organic,paid,paypal
cli_0006_ord_00019,2026-02-10,f864df6e11d5,membership,CAD,1307.12,5,meta_ads,paid,card
cli_0006_ord_00020,2025-12-20,aa3843432db0,membership,CAD,2062.53,0,meta_ads,paid,paypal
cli_0006_ord_00021,2026-01-03,f5948646930c,audit package,CAD,2349.55,0,email,paid,paypal
cli_0006_ord_00022,2026-03-26,c35871cd8311,service retainer,CAD,1710.47,15,email,paid,paypal
cli_0006_ord_00023,2026-01-15,4deddea2086d,annual subscription,CAD,1522.76,25,referral,paid,card
cli_0006_ord_00024,2026-03-18,c8e89df884cf,annual subscription,CAD,73.01,20,direct,paid,upi
cli_0006_ord_00025,2025-10-27,2389f2e1cc59,service retainer,CAD,512.36,5,organic,paid,upi
cli_0006_ord_00026,2026-04-17,8cfdd020e74d,annual subscription,CAD,604.01,10,meta_ads,paid,upi
cli_0006_ord_00027,2026-03-26,bb59d2f1c5e3,pro plan,CAD,1695.79,5,organic,paid,bank_transfer
cli_0006_ord_00028,2025-12-08,6694daae7972,premium bundle,CAD,1376.13,25,meta_ads,refunded,card
cli_0006_ord_00029,2026-02-27,4ba100a2e7dd,premium bundle,CAD,2327.11,20,meta_ads,paid,bank_transfer
cli_0006_ord_00030,2026-01-11,5b4704a9d9e9,membership,CAD,680.93,0,referral,paid,bank_transfer
cli_0006_ord_00031,2025-12-24,cfca7f966976,premium bundle,CAD,1087.58,10,organic,paid,wallet
cli_0006_ord_00032,2026-01-09,f35c81628f8f,premium bundle,CAD,190.05,20,organic,paid,bank_transfer
cli_0006_ord_00033,2026-02-20,22550a19e865,service retainer,CAD,2362.31,25,email,paid,paypal
cli_0006_ord_00034,2025-12-31,2a6f846e3a77,pro plan,CAD,249.22,15,email,paid,card
cli_0006_ord_00035,2026-04-14,51ceb14a6bc2,service retainer,CAD,83.95,5,email,refunded,paypal
cli_0006_ord_00036,2025-12-01,b7178c58cdf6,starter plan,CAD,1712.61,10,direct,paid,bank_transfer
cli_0006_ord_00037,2025-12-13,cd717507a419,service retainer,CAD,1758.27,0,email,refunded,upi
cli_0006_ord_00038,2025-11-09,e9c151075da6,starter plan,CAD,974.47,0,meta_ads,pending,card
cli_0006_ord_00039,2025-11-16,22fe06fab841,pro plan,CAD,1098.92,5,email,paid,upi
cli_0006_ord_00040,2026-03-13,aba6d0fcac35,starter plan,CAD,1854.68,25,referral,pending,upi
cli_0006_ord_00041,2026-04-04,9113ccd00309,starter plan,CAD,1838.18,0,email,paid,bank_transfer
cli_0006_ord_00042,2026-04-22,8a00f3ea5d15,annual subscription,CAD,2395.42,20,organic,paid,paypal
cli_0006_ord_00043,2026-04-22,c0098be5e1ff,starter plan,CAD,1365.46,0,direct,paid,wallet
cli_0006_ord_00044,2026-04-18,dfa4a5e24717,starter plan,CAD,1805.67,25,meta_ads,paid,wallet
cli_0006_ord_00045,2026-01-05,5d74011ce3c9,membership,CAD,2293.82,25,direct,paid,paypal
cli_0006_ord_00046,2026-03-24,7e7a9ec30cc8,membership,CAD,1469.21,10,meta_ads,paid,wallet
cli_0006_ord_00047,2026-04-17,c0d37cb65b0d,annual subscription,CAD,344.14,5,direct,paid,paypal
cli_0006_ord_00048,2025-12-17,9ce19d6a91a0,membership,CAD,1572.66,5,direct,paid,card
